datasheet_id|line|button|description
2287|1|•|this model’s heavy frag cannon can be replaced with 1 furioso fist and 1 meltagun.
2287|2|•|if this model is equipped with 2 furioso fists, they can be replaced with 2 blood talons.
2287|3|•|this model’s storm bolter can be replaced with 1 heavy flamer.
2287|4|•|this model’s meltagun can be replaced with one of the following: 1 heavy flamer; 1 storm bolter (maximum 1 storm bolter per model).
2287|5|•|this model’s smoke launchers can be replaced with 1 magna-grapple.
2288|1|•|this model’s twin assault cannon can be replaced with 1 baal flamestorm cannon.
2288|2|•|this model can be equipped with one of the following: 2 heavy bolters; 2 heavy flamers.
2288|3|•|this model can be equipped with 1 hunter-killer missile.
2288|4|•|this model can be equipped with 1 storm bolter.
2294|1|•|"this model’s bolt pistol can be replaced with one of the following: 1 boltgun; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00469"" data-tooltip-content=""#tooltip_content00469""><span class=""tt"">pistols</span></span></i> list; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
2294|2|•|this model may be equipped with 1 power fist.
2294|3|•|this model may be equipped with 1 jump pack (<b>power rating +1</b>).
2297|1|•|"this model’s storm bolter can be replaced with 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list."
2300|1|•|any number of models can each have their storm bolter and power fist or power sword replaced with: 2 lightning claws; 1 thunder hammer and 1 storm shield.
2300|2|•|any number of models can each have their power fist replaced with 1 chainfist.
2300|3|•|for every five models this unit contains, 1 deathwing terminator’s storm bolter can be replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 plasma cannon; 1 storm bolter and 1 cyclone missile launcher.
2300|4|•|this unit can be equipped with 1 watcher in the dark.
2301|1|•|this unit can be equipped with 1 watcher in the dark.
2302|1|•|any number of models can each have their storm bolter and power fist or power sword replaced with one of the following: 2 lightning claws; 1 thunder hammer and 1 storm shield.
2302|2|•|any number of models can each have their power fist replaced with 1 chainfist.
2302|3|•|if this unit contains 5 models, 1 deathwing terminator’s storm bolter can be replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 plasma cannon; 1 storm bolter and 1 cyclone missile launcher.
2302|4|•|this unit can be equipped with 1 watcher in the dark.
2303|1|•|this model’s astartes grenade launcher can be replaced with 1 plasma talon.
2304|1|•|this model’s astartes grenade launcher can be replaced with 1 plasma talon.
2305|1|•|this model’s plasma talon can be replaced with 1 astartes grenade launcher
2306|1|•|any ravenwing black knight can be equipped with 1 corvus hammer.
2306|2|•|the ravenwing huntmaster can be equipped with one of the following: 1 corvus hammer; 1 power sword; 1 power maul.
2306|3|•|for every 3 models in the unit, 1 ravenwing black knight can be equipped with 1 astartes grenade launcher instead of 1 plasma talon.
2307|1|•|this model’s heavy bolter can be replaced with 1 assault cannon.
2308|1|•|this model’s heavy bolter can be replaced with 1 assault cannon.
2310|1|•|this model’s avenger mega bolter can be replaced with 1 twin lascannon.
2315|1|•|any deathwatch veteran, watch sergeant or black shield can have their deathwatch boltgun and power sword replaced with one of the following:
2315|2|-|deathwatch shotgun
2315|3|-|stalker-pattern boltgun
2315|4|-|"up to 2 items from the <i><span class=""tooltip00521"" data-tooltip-content=""#tooltip_content00521""><span class=""tt"">deathwatch</span> <span class=""tt"">equipment</span></span></i> list"
2315|5|•|up to 4 deathwatch veterans can each have their deathwatch boltgun and power sword replaced with one of the following: 1 deathwatch frag cannon; 1 infernus heavy bolter; 1 heavy bolter; 1 heavy flamer; 1 missile launcher.
2315|6|•|for every 5 models in the unit, one model can have their boltgun and power sword replaced with 1 heavy thunder hammer.
2315|7|•|if a watch sergeant is not equipped with 1 storm shield, it can be equipped with 1 combat shield.
2317|1|•|up to 3 deathwatch terminators can each have their storm bolter replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 plasma cannon; 1 storm bolter and 1 cyclone missile launcher
2317|2|•|any number of models can each have their power fist replaced with one of the following: 1 chainfist; 1 power axe; 1 power maul; 1 power sword.
2317|3|•|any number of models can each have their storm bolter and power fist or storm bolter and power sword replaced with one of the following: 2 lightning claws; 1 thunder hammer and 1 storm shield.
2317|4|•|the unit can be equipped with 1 deathwatch teleport homer.
2318|1|•|the veteran biker sergeant can be equipped with one of the following:
2318|2|-|deathwatch shotgun
2318|3|-|stalker-pattern boltgun
2318|4|-|"up to 2 items from the <i><span class=""tooltip00521"" data-tooltip-content=""#tooltip_content00521""><span class=""tt"">deathwatch</span> <span class=""tt"">equipment</span></span></i> list"
2318|5|•|any veteran biker can be equipped with one of the following: 1 bolt pistol; 1 astartes chainsword; 1 power axe; 1 power maul; 1 power sword.
2318|6|•|the veteran attack bike can have its heavy bolter replaced with 1 multi-melta.
2319|1|•|this model can have their twin assault cannon replaced with 1 twin lascannon.
2319|2|•|this model can have their 2 blackstar rocket launchers replaced with 2 stormstrike missile launchers.
2319|3|•|this model can be equipped with 1 hurricane bolter.
2319|4|•|this model can be equipped with 1 infernum halo-launcher or 1 auspex array.
2325|1|•|this model’s assault cannon can be replaced with one of the following: 1 heavy plasma cannon; 1 helfrost cannon; 1 multi-melta; 1 twin lascannon.
2332|1|•|this model’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.
2332|2|•|"this model’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list."
2333|1|•|"this model’s astartes chainsword can be replaced with one of the following: 1 plasma pistol; 1 item from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 storm shield."
2333|2|•|"this model’s bolt pistol can be replaced with one of the following: 1 boltgun; 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
2334|1|•|"this model’s astartes chainsword can be replaced with one of the following: 1 item from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 storm shield."
2334|2|•|"this model’s bolt pistol can be replaced with one of the following: 1 boltgun; 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
2335|1|•|"if this unit contains 14 or fewer <span class=""kwb"">blood</span> <span class=""kwb"">claw</span> models, 1 blood claw’s astartes chainsword can be replaced with 1 weapon from the <i><span class=""tooltip00472"" data-tooltip-content=""#tooltip_content00472""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list."
2335|2|•|"if this unit contains 15 <span class=""kwb"">blood</span> <span class=""kwb"">claw</span> models, up to 2 blood claw’s astartes chainswords can each be replaced with 1 weapon from the <i><span class=""tooltip00472"" data-tooltip-content=""#tooltip_content00472""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list."
2335|3|•|1 blood claw’s bolt pistol can be replaced with 1 plasma pistol.
2335|4|•|the blood claw pack leader’s astartes chainsword can be replaced with one of the following: 1 power axe; 1 power fist; 1 power sword.
2335|5|•|"the wolf guard pack leader’s boltgun can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2335|6|•|"the wolf guard pack leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2335|7|•|the wolf guard terminator pack leader’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.
2335|8|•|"a wolf guard terminator pack leader’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list."
2336|1|•|any number of grey hunters can each be equipped with 1 astartes chainsword.
2336|2|•|1 grey hunter can be equipped with 1 wolf standard.
2336|3|•|"for every 5 models this unit contains, 1 grey hunter can have its boltgun replaced with 1 weapon from the <i><span class=""tooltip00472"" data-tooltip-content=""#tooltip_content00472""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list."
2336|4|•|1 grey hunter can have its bolt pistol replaced with 1 plasma pistol.
2336|5|•|the grey hunter pack leader can be equipped with one of the following: 1 astartes chainsword; 1 power axe; 1 power fist; 1 power sword.
2336|6|•|"the wolf guard pack leader’s boltgun can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2336|7|•|"the wolf guard pack leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2336|8|•|the wolf guard terminator pack leader’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.
2336|9|•|"the wolf guard terminator pack leader’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list."
2337|1|•|"any number of models can each have their boltgun replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2337|2|•|"any number of models can each have their bolt pistol replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2337|3|•|"all of the models in the unit can be equipped with 1 jump pack each (<b>power rating +1</b> if the unit contains 5 models, <span class=""kwb"">power</span> <span class=""kwb"">rating</span> <span class=""kwb"">+2</span> if the unit contains 6 or more models)."
2339|1|•|any number of models can each have their power fist or power sword replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield. 
2339|2|•|"any number of models can each have their storm bolter replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list."
2339|3|•|for every 5 models this unit contains, 1 wolf guard terminator can have its storm bolter replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 storm bolter and 1 cyclone missile launcher.
2340|1|•|any number of models can each be equipped with 1 stormfrag auto-launcher.
2340|2|•|any number of wulfen can each have their wulfen claws replaced with one of the following: 1 great frost axe; 1 wulfen frost claws; 1 thunder hammer and 1 storm shield.
2341|1|•|this model’s fenrisian great axe or great wolf claw and storm bolter can be replaced with 1 blizzard shield and 1 storm bolter.
2341|2|•|any of this model’s storm bolters can each be replaced with a heavy flamer.
2344|1|•|"any number of models can each have their astartes chainsword replaced with one of the following: 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 storm shield."
2344|2|•|"any number of models can each have their bolt pistol replaced with one of the following: 1 boltgun; 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
2346|1|•|"up to two skyclaw and skyclaw pack leaders’ bolt pistols can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00472"" data-tooltip-content=""#tooltip_content00472""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list."
2346|2|•|the skyclaw pack leader’s astartes chainsword can be replaced with one of the following: 1 power axe; 1 power fist; 1 power sword.
2346|3|•|"a wolf guard skyclaw pack leader’s astartes chainsword can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2346|4|•|"a wolf guard skyclaw pack leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2347|1|•|"any number of long fangs can each have their boltgun replaced with 1 weapon from the <i><span class=""tooltip00474"" data-tooltip-content=""#tooltip_content00474""><span class=""tt"">heavy</span> <span class=""tt"">weapons</span></span></i> list."
2347|2|•|"the long fang pack leader’s boltgun and bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00472"" data-tooltip-content=""#tooltip_content00472""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list."
2347|3|•|the long fang pack leader’s astartes chainsword can be replaced with one of the following: 1 power axe; 1 power fist; 1 power sword.
2347|4|•|"the wolf guard pack leader’s boltgun can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2347|5|•|"the wolf guard pack leader’s bolt pistol can be replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 storm shield (maximum one per model)."
2347|6|•|the wolf guard terminator pack leader’s power sword can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 thunder hammer; 1 storm shield.
2347|7|•|the wolf guard terminator pack leader’s storm bolter can be replaced with one of the following: 1 assault cannon; 1 cyclone missile launcher and 1 storm bolter; 1 heavy flamer.
2347|8|•|"the wolf guard terminator pack leader’s storm bolter can be replaced with one of the following: 1 chainfist; 1 lightning claw; 1 power axe; 1 power fist; 1 power maul; 1 power sword; 1 thunder hammer; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list."
2347|9|•|the unit can be equipped with 1 armorium cherub.
2348|1|•|this model’s skyhammer missile launcher can be replaced with one of the following: 2 melta arrays; 2 twin heavy bolters.
2348|2|•|this model’s 2 stormstrike missile launchers can be replaced with 2 lascannons.
2349|1|•|this model’s skyhammer missile launcher can be replaced with one of the following: 2 melta arrays; 2 twin heavy bolters.
2351|1|•|this model's staff of light can be replaced with one of the following: 1 hyperphase sword; 1 voidblade; 1 warscythe.
2351|2|•|this model can be equipped with one of the following: 1 phylactery; 1 resurrection orb.
2352|1|•|this model can be equipped with one of the following: 1 canoptek cloak; 1 canoptek control node.
2354|1|•|this model's aeon stave can be replaced with 1 entropic lance.
2359|1|•|the lokhust heavy destroyer's gauss destructor can be replaced with 1 enmitic exterminator.
2362|1|•|this model’s gun emplacement mounts can each be equipped with one of the following: 1 gauss exterminator; 1 tesla destructor.
2364|1|•|up to two models can each have their bolt pistol replaced with 1 plasma pistol.
2364|2|•|one khorne berzerker can be equipped with 1 chaos icon.
2367|1|•|this model’s twin heavy bolter can be replaced with one of the following: 1 twin multi-melta; 1 typhoon missile launcher.
2367|2|•|this model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.
2367|3|•|"if this unit is from the minotaurs chapter, its vengeance launcher and 2 twin hellstrike launchers can be replaced with 1 roc missile launcher and 2 twin lascannons. if this wargear option is taken, this model’s transport capacity is reduced to 14 <span class=""tooltip00522"" data-tooltip-content=""#tooltip_content00522"" data-tooltip-anchor=""#tooltip_content00522""><span class=""kwb"">minotaurs</span> <span class=""kwb"">infantry</span></span> models."
2367|4|•|"this model’s vengeance launcher and 2 twin hellstrike launchers can be replaced with 1 roc missile launcher and 2 twin lascannons. if this wargear option is taken, this model’s transport capacity is reduced to 14 <span class=""tooltip00522"" data-tooltip-content=""#tooltip_content00522"" data-tooltip-anchor=""#tooltip_content00522""><span class=""kwb"">minotaurs</span> <span class=""kwb"">infantry</span></span> models."
2368|1|•|this model’s twin heavy bolter can be replaced with one of the following: 1 twin lascannon; 1 twin assault cannon.
2368|2|•|this model can be equipped with 1 hunter-killer missile.
2368|3|•|this model can be equipped with 1 storm bolter.
2368|4|•|this model’s twin heavy bolter can be replaced with 1 multi-melta.
2369|1|•|any number of models can each have their tarantula twin heavy bolter replaced with 1 tarantula twin lascannon.
2369|2|•|any number of models can each have their tarantula twin heavy bolter replaced with one of the following: 1 multi-melta; 1 twin assault cannon.
2370|1|•|this model may replace its twin heavy bolter with a twin lascannon or a twin assault cannon.
2370|2|•|this model may take a hunter-killer missile.
2370|3|•|this model may take a storm bolter.
2370|4|•|this model’s twin heavy bolter can be replaced with 1 razorback twin psycannon.
2371|1|•|"this model may replace its assault cannon with an item from the <i><span class=""tooltip00520"" data-tooltip-content=""#tooltip_content00520""><span class=""tt"">dreadnought</span> <span class=""tt"">heavy</span> <span class=""tt"">weapons</span></span></i> list."
2371|2|•|this model may replace its dreadnought combat weapon and storm bolter with a missile launcher.
2371|3|•|this model may replace its storm bolter with a heavy flamer.
2371|4|•|this model’s assault cannon, storm bolter and dreadnought combat weapon can be replaced with one of the following:
2371|5|-|1 heavy psycannon, 1 storm bolter, 1 nemesis doomglaive.
2371|6|-|1 heavy psycannon, 1 incinerator, 1 nemesis doomglaive.
2372|1|•|any number of models can each have their heavy bolter replaced with 1 multi-melta.
2372|2|•|any number of models can each have their assault cannon replaced with 1 heavy flamer.
2374|1|•|"the death korps watchmaster’s hot-shot laspistol can be replaced with one weapon from the <i><span class=""tooltip00486"" data-tooltip-content=""#tooltip_content00486""><span class=""tt"">ranged</span> <span class=""tt"">weapons</span></span></i> list."
2374|2|•|"the death korps watchmaster’s chainsword can be replaced with one weapon from the <i><span class=""tooltip00485"" data-tooltip-content=""#tooltip_content00485""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
2374|3|•|1 death korps grenadier can be equipped with 1 vox-caster.
2374|4|•|"up to 2 death korps grenadiers can each have their hot-shot lasgun replaced with one of the following: 1 heavy stubber; 1 weapon from the <i><span class=""tooltip00489"" data-tooltip-content=""#tooltip_content00489""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list."
2374|5|•|2 death korps grenadier models can form 1 death korps grenadier weapons team.
2375|1|•|"the quartermaster revenant’s hot-shot laspistol can be replaced with one weapon from the <i><span class=""tooltip00486"" data-tooltip-content=""#tooltip_content00486""><span class=""tt"">ranged</span> <span class=""tt"">weapons</span></span></i> list."
2375|2|•|"the quartermaster revenant can be equipped with one weapon from the <i><span class=""tooltip00485"" data-tooltip-content=""#tooltip_content00485""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
2376|1|•|any number of models can each have their heavy bolter replaced with one of the following: 1 heavy flamer; 1 multi-melta.
2376|2|•|any number of models can each be equipped with 1 hunter-killer missile.
2378|1|•|this model’s laspistol can be replaced with one of the following: 1 bolt pistol; 2 bolt pistols; 1 boltgun; 1 hot-shot laspistol; 2 hot-shot laspistols; 1 hot-shot lasgun; 2 laspistols; 1 plasma pistol.
2378|2|•|"if this unit does not have two pistol weapons, this model can be equipped with one of the following: 1 chainsword; 1 power axe; 1 power maul; 1 power sword; 1 power fist. this model cannot be equipped with two <a href=""/wh40k9ed/the-rules/core-rules/#pistol"">pistol</a> weapons."
2379|1|•|this model’s heavy bolter can be replaced with 1 heavy flamer.
2379|2|•|this model can be equipped with 1 hunter-killer missile.
2379|3|•|this model can be equipped with one of the following: 1 heavy stubber; 1 storm bolter.
2379|4|•|this model can be equipped with one of the following: 1 dozer blade; 1 track guards.
2380|1|•|this model’s twin heavy bolters can each be replaced with 1 twin lascannon.
2380|2|•|this model’s tower sections can each be equipped with one of the following: 1 twin lascannon; 1 twin heavy bolter.
2381|1|•|this model can be equipped with up to 4 heavy bolters.
2381|2|•|this model can be equipped with one of the following: 1 primaris air defence missiles; 1 battle cannon; 1 primaris icarus lascannon; 1 primaris icarus quad lascannon; 1 multi-melta; 1 primaris quad gun; 1 twin heavy bolter; 1 twin heavy flamer; 1 twin lascannon; 1 primaris castellan launcher; 1 primaris vengeance launcher.
2382|1|•|this model may replace its heavy bolter with a heavy flamer.
2382|2|•|this model may replace its multi-laser with a heavy flamer or a heavy bolter.
2382|3|•|"this model may take items from the <i><span class=""tooltip00487"" data-tooltip-content=""#tooltip_content00487""><span class=""tt"">vehicle</span> <span class=""tt"">equipment</span></span></i> list."
2382|4|•|this model can have its multi-laser replaced with 1 twin heavy bolter.
2382|5|•|this model can have its multi-laser replaced with 1 autocannon.
2383|1|•|any model may replace its heavy bolter with a heavy flamer or a multi-melta.
2383|2|•|"any model may take items from the <i><span class=""tooltip00487"" data-tooltip-content=""#tooltip_content00487""><span class=""tt"">vehicle</span> <span class=""tt"">equipment</span></span></i> list."
2383|3|•|each hellhound model can have its inferno cannon replaced with 1 artemia inferno cannon.
2384|1|•|any model may replace its battle cannon with an eradicator nova cannon, exterminator autocannon, vanquisher battle cannon, demolisher cannon, executioner plasma cannon or punisher gatling cannon.
2384|2|•|any model may replace its heavy bolter with a heavy flamer or a lascannon.
2384|3|•|any model may take two heavy bolters, two heavy flamers, two multi-meltas or two plasma cannons.
2384|4|•|"any model may take items from the <i><span class=""tooltip00487"" data-tooltip-content=""#tooltip_content00487""><span class=""tt"">vehicle</span> <span class=""tt"">equipment</span></span></i> list."
2384|5||"<br>each of the following wargear options is considered a turret weapon for the purpose of the <span class=""tooltip00523"" data-tooltip-content=""#tooltip_content00523""><span class=""tt kwbu"">grinding</span> <span class=""tt kwbu"">advance</span></span> rule:"
2384|6|•|"if this unit has the <span class=""kwb"">krieg</span> keyword, any number of models can each have their 2 heavy bolters replaced with 2 lascannons."
2384|7|•|any number of models can each have their 2 heavy bolters replaced with 2 lascannons.
2384|8|•|any number of models can each have their battle cannon replaced with one of the following:
2384|9|-|1 battle cannon and 1 storm bolter
2384|10|-|1 battle cannon and 1 heavy stubber
2384|11|-|1 twin lascannon
2384|12|-|1 stygies vanquisher battle cannon
2385|1|•|this model’s laspistol can be replaced with one of the following: 1 bolt pistol; 1 plasma pistol.
2385|2|•|this model’s power sword can be replaced with 1 chainsword.
2386|1|•|this model’s laspistol can be replaced with one of the following: 1 bolt pistol; 1 plasma pistol.
2386|2|•|this model’s power sword can be replaced with 1 chainsword.
2389|1|•|the ridemaster's laspistol can be replaced with one of the following: 1 bolt pistol; 1 plasma pistol.
2389|2|•|the ridemaster’s hunting lance can be replaced with one of the following: 1 chainsword; 1 power sword.
2390|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2390|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2390|3|•|this model can be equipped with 1 combi-bolter.
2391|1|•|each of this model’s hellforged heavy plasma cannons can be replaced with one of the following: 1 conversion beam cannon; 1 hellforged kheres-pattern assault cannon; 1 multi-melta; 1 twin hellforged autocannon; 1 twin heavy bolter; 1 twin lascannon; 1 twin volkite culverin; 1 hellforged dreadnought chainfist and 1 combi-bolter; 1 hellforged dreadnought combat weapon and 1 combi-bolter.
2391|2|•|each of this model’s combi-bolters can be replaced with one of the following: 1 graviton blaster; 1 heavy flamer; 1 hellforged plasma blaster.
2391|3|•|this model can be equipped with 1 hellforged cyclone missile launcher.
2392|1|•|this model can be equipped with one of the following: 1 heavy bolter; 1 multi-melta; 1 twin heavy bolter; 1 twin heavy flamer.
2392|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2392|3|•|this model can be equipped with 1 combi-bolter.
2392|4|•|this model can be equipped with one of the following: 1 explorator augury web; 1 heavy armour.
2393|1|•|each of this model's decimator butcher cannons can be replaced with one of the following: decimator conversion beamer; soulburner petard; storm laser; 1 hellflamer and 1 decimator claw.
2394|1|•|this model’s 2 terrax combi-bolters can be replaced with one of the following: 2 terrax heavy flamers; 2 twin terrax volkite chargers.
2395|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2395|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2395|3|•|this model can be equipped with 1 combi-bolter.
2396|1|•|this model’s 2 twin heliforged multi-meltas can be replaced with 2 twin volkite culverins.
2396|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2396|3|•|this model can be equipped with 1 combi-bolter.
2397|1|•|this model can be equipped with 1 hellforged hunter-killer missile.
2397|2|•|this model can be equipped with 1 combi-bolter.
2398|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2398|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2398|3|•|this model can be equipped with 1 combi-bolter.
2399|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2399|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2399|3|•|this model can be equipped with 1 combi-bolter.
2400|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
2400|2|•|this model's twin heavy bolter can be replaced with 1 twin heavy flamer.
2400|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2401|1|•|this model’s anvillus autocannon battery can be replaced with one of the following: 1 arachnus heavy lascannon battery; 1 hellfire plasma carronade; 1 volkite falconet battery.
2401|2|•|this model’s twin heavy bolter can be replaced with 1 twin heavy flamer.
2401|3|•|this model can be equipped with one of the following: 1 aiolos missile launcher; boreas air defence missiles.
2402|1|•|the chaos rapier carrier's quad heavy bolter can be replaced with one of the following: 1 graviton cannon; 1 laser destroyer; 1 quad launcher.
