datasheet_id|line|ability_id|cost|model|Unnamed: 7
1304|3|4993|0||
1304|4|6977|0||
1305|1|7396|0||
1305|2|4979|0||
1305|3|4993|0||
1305|4|6977|0||
1306|4|6977|0||
1306|3|5009|0||
1306|2|4979|0||
1306|1|7396|0||
1307|1|7396|0||
1307|2|4979|0||
1307|3|4980|0||
1307|4|4981|0||
1307|5|4982|0||
1307|6|6977|0||
1308|1|7396|0||
1308|2|4995|0||
1308|3|6977|0||
1309|6|6977|0||
1309|5|4983|0||
1309|3|4980|0||
1309|2|4979|0||
1309|1|7396|0||
1309|4|4981|0||
1310|1|7396|0||
1310|2|2029|0||
1310|3|4985|0||
1310|4|2028|0||
1310|5|4984|0||
1310|6|6977|0||
1311|5|5015|0||
1311|6|6977|0||
1311|4|5016|0||
1311|2|2029|0||
1311|1|7396|0||
1311|3|4985|0||
1312|1|7396|0||
1312|2|4979|0||
1312|3|5008|0||
1312|4|6977|0||
1313|4|6977|0||
1313|1|7396|0||
1313|2|4979|0||
1313|3|5007|0||
1314|2|4979|0||
1314|3|5017|0||
1314|1|7396|0||
1314|4|6977|0||
1315|4|6977|0||
1315|3|5012|0||
1315|1|7396|0||
1315|2|4979|0||
1316|1|7396|0||
1316|2|4979|0||
1316|3|5013|0||
1316|4|2038|0||
1316|5|6977|0||
1317|6|4998|0||
1317|5|2044|0||
1317|4|2041|0||
1317|7|6977|0||
1317|2|4997|0||
1317|1|7396|0||
1317|3|4999|0||
1318|8|6977|0||
1318|7|4996|0||
1318|6|2044|0||
1318|5|4999|0||
1318|4|4998|0||
1318|2|2041|0||
1318|1|7396|0||
1318|3|4997|0||
1319|6|5000|0||
1319|8|6977|0||
1319|7|5001|0||
1319|5|4998|0||
1319|4|4999|0||
1319|3|4997|0||
1319|2|4979|0||
1319|1|7396|0||
1320|6|5000|0||
1320|7|5002|0||
1320|8|6977|0||
1320|5|4998|0||
1320|1|7396|0||
1320|3|4997|0||
1320|2|4979|0||
1320|4|4999|0||
1321|1|7396|0||
1321|2|2053|0||
1321|3|4997|0||
1321|4|4999|0||
1321|5|4998|0||
1321|6|5000|0||
1321|7|2055|0||
1321|8|2057|0||
1321|9|6977|0||
1322|7|5000|0||
1322|9|5014|0||
1322|8|2059|0||
1322|6|4998|0||
1322|10|6977|0||
1322|4|4997|0||
1322|3|2053|0||
1322|2|4979|0||
1322|1|7396|0||
1322|5|4999|0||
1323|7|6977|0||
1323|6|2044|0||
1323|5|4998|0||
1323|2|4979|0||
1323|3|4997|0||
1323|4|4999|0||
1323|1|7396|0||
1324|1|1561|0||
1324|2|1577|0||
1324|3|1578|0||
1324|4|5019|0||
1324|5|1580|0||
1324|6|5020|0||
1324|7|6977|0||
1325|3|1665|0||
1325|6|6977|0||
1325|5|2072|0||
1325|2|2276|0||
1325|1|1655|0||
1325|4|1578|0||
1326|1|1561|0||
1326|2|2074|0||
1326|3|2073|0||
1326|4|2075|0||
1326|5|2076|0||
1326|6|6977|0||
1327|5|2078|0||
1327|6|6977|0||
1327|4|2073|0||
1327|2|1599|0||
1327|1|1561|0||
1327|3|2077|0||
1328|1|1561|0||
1328|2|1599|0||
1328|3|2077|0||
1328|4|2073|0||
1328|5|2078|0||
1328|6|6977|0||
1329|1|7566|0||
1329|2|2086|0||
1329|3|2085|0||
1329|4|2088|0||
1330|4|2090|0||
1330|3|5023|0||
1330|1|7566|0||
1330|2|2083|0||
1331|1|1708|0||
1331|2|1704|0||
1331|3|1703|0||
1331|4|2093|0||
1331|5|2094|0||
1332|4|5027|0||
1332|1|7566|0||
1332|2|2097|0||
1332|3|2099|0||
1333|3|2102|0||
1333|4|2106|0||
1333|1|7566|0||
1333|2|5026|0||
1333|5|2103|0||
1334|2|2108|0||
1334|1|7566|0||
1335|1|7566|0||
1335|2|5024|0||
1335|3|2111|0||
1335|4|2112|0||
1336|1|1708|0||
1336|2|1703|0||
1336|3|1706|0||
1337|5|1743|15||
1337|4|1723|10||
1337|1|1708|0||
1337|2|1703|0||
1337|3|1706|0||
1338|6|1707|0||
1338|8|5028|0||
1338|7|1708|0||
1338|5|1706|0||
1338|1|1703|0||
1338|3|1705|0||
1338|2|5029|0||
1338|4|1704|0||
1339|1|5030|0||
1339|2|5031|0||
1340|1|7566|0||
1340|2|2127|0||
1340|3|2128|0||
1340|4|2129|0||
1343|3|6977|0||
1343|2|5022|0||
1343|1|7396|0||
1344|1|3528|0||
1344|2|2169|0||
1344|3|4449|0||
1344|4|4347|10||
1344|5|6977|0||
1345|1|3528|0||
1345|2|137|0||
1345|3|4450|0||
1345|4|6977|0||
1346|3|2173|0||
1346|5|6977|0||
1346|4|4454|0||
1346|1|3528|0||
1346|2|4455|0||
1347|6|6977|0||
1347|1|3528|0||
1347|2|146|0||
1347|3|2175|0||
1347|4|4453|0||
1347|5|4451|25||
1348|2|4459|0||
1348|3|144|0||
1348|1|3528|0||
1348|4|6977|0||
1349|6|6977|0||
1349|5|4464|1||
1349|4|2179|1||
1349|3|2181|0||
1349|2|4444|0||
1349|1|3528|0||
1350|1|3528|0||
1350|2|4444|0||
1350|3|6977|0||
1351|1|3528|0||
1351|2|4465|0||
1351|3|2186|0||
1351|4|6977|0||
1352|5|6977|0||
1352|3|2193|0||
1352|4|2192|0||
1352|1|3528|0||
1352|2|2189|0||
1353|1|7396|0||
1353|2|7405|0||
1353|3|7459|0||
1353|4|2198|0||
1353|5|2196|0||
1353|6|7460|0||
1353|7|7461|0||
1353|8|6977|0||
1354|5|7420|0||
1354|7|6977|0||
1354|4|2200|0||
1354|6|7421|0||
1354|2|7419|0||
1354|1|7396|0||
1354|3|2201|0||
1355|1|7396|0||
1355|2|3819|0||
1355|3|2204|0||
1355|4|6977|0||
1360|1|2261|0||
1360|2|503|0||
1360|3|2251|0||
1360|4|511|0||
1360|5|532|10||
1361|5|6977|0||
1361|4|2254|0||
1361|3|2253|0||
1361|1|2261|0||
1361|2|503|0||
1362|1|2261|0||
1362|2|503|0||
1362|3|2257|0||
1362|4|2258|0||
1362|5|6977|0||
1363|1|5875|0||
1363|2|5876|0||
1363|3|5877|0||
1363|4|5878|0||
1363|5|5879|0||
1363|6|6977|0||
1364|6|6977|0||
1364|4|5880|0||
1364|5|5878|0||
1364|2|5876|0||
1364|1|5875|0||
1364|3|5877|0||
1367|4|6977|0||
1367|3|5187|0||
1367|1|2276|0||
1367|2|5151|0||
1368|1|2276|0||
1368|2|5151|0||
1368|3|2289|0||
1368|4|2288|0||
1368|5|5188|0||
1368|6|6977|0||
1369|1|2276|0||
1369|2|5151|0||
1369|3|2290|0||
1369|4|5190|0||
1369|5|6977|0||
1370|5|6977|0||
1370|4|5189|0||
1370|2|5151|0||
1370|1|2276|0||
1370|3|2293|0||
1371|1|5151|0||
1371|2|2276|0||
1371|3|5149|0||
1371|4|5150|0||
1371|5|5191|0||
1371|6|5193|0||
1371|7|5192|15||
1371|8|6977|0||
1372|6|5191|0||
1372|7|6977|0||
1372|5|5150|0||
1372|2|2276|0||
1372|3|4275|0||
1372|1|5151|0||
1372|4|5149|0||
1374|1|5151|0||
1374|2|2276|0||
1374|3|5149|0||
1374|4|2307|0||
1374|5|2305|0||
1374|6|2311|0||
1374|7|6977|0||
1376|5|6977|0||
1376|4|2315|0||
1376|3|1671|0||
1376|1|5151|0||
1376|2|2276|0||
1377|9|2319|0||
1377|1|5151|0||
1377|2|2276|0||
1377|3|2318|0||
1377|4|5177|0||
1377|5|5202|0||
1377|6|2320|0||
1377|7|2321|0||
1377|8|2322|0||
1377|10|6977|0||
1383|1|4894|0||
1385|1|2957|0||
1386|5|5057|0||
1386|6|5058|0||
1386|4|57|0||
1386|1|2957|0||
1386|2|55|0||
1386|3|56|0||
1387|1|2957|0||
1387|2|55|0||
1387|3|56|0||
1387|4|57|0||
1387|5|5057|0||
1387|6|5058|0||
1388|3|5060|0||
1388|4|5061|0||
1388|1|2957|0||
1388|2|4343|0||
1389|2|5062|0||
1389|3|5063|0||
1389|4|2368|0||
1389|1|2957|0||
1390|1|196|0||
1390|2|199|0||
1390|3|200|0||
1390|4|1137|0||
1390|5|5121|0||
1391|2|2377|0||
1391|1|2376|0||
1392|3|2379|0||
1392|2|5078|0||
1392|1|2376|0||
1393|1|1036|0||
1393|2|5116|0||
1394|1|2386|0||
1394|2|2387|0||
1394|3|2388|0||
1395|1|2389|0||
1395|2|2390|0||
1395|3|2391|0||
1395|4|2392|0||
1396|2|2394|0||
1396|1|2393|0||
1397|1|2395|0||
1398|1|1249|0||
1398|2|1250|0||
1398|3|2396|5||
1398|4|2397|0||
1398|5|1251|0||
1400|1|954|0||
1400|2|955|0||
1400|3|1009|0||
1400|4|2447|0||
1401|4|2470|0||
1401|3|2471|0||
1401|5|6579|0||
1401|1|705|0||
1401|2|707|0||
1401|6|2472|0||
1402|2|6627|0||
1402|7|2480|15||
1402|8|712|5||
1402|6|711|10||
1402|1|6626|0||
1402|4|2483|0||
1402|5|6630|0||
1402|3|2484|0||
1403|1|6626|0||
1403|2|6627|0||
1403|3|6631|0||
1403|4|2478|0||
1403|5|6628|0||
1403|6|6630|0||
1403|7|711|10||
1403|8|2479|10||
1403|9|712|5||
1406|4|2507|0||
1406|3|2509|0||
1406|1|2506|0||
1406|2|2508|0||
1446|1|1489|0||
1446|2|6209|0||
1446|3|6210|0||
1446|4|6211|0||
1446|5|6212|0||
1446|6|6213|0||
1447|4|6215|0||
1447|1|1489|0||
1447|2|6209|0||
1447|3|6214|10||
1448|3|6209|0||
1448|4|6215|0||
1448|1|1489|0||
1448|2|6171|0||
1449|1|1489|0||
1449|2|6209|0||
1449|3|6215|0||
1449|4|2565|0||
1450|1|1489|0||
1450|2|6209|0||
1450|3|2568|0||
1450|4|6223|0||
1451|7|6227|0||
1451|6|6226|0||
1451|4|6214|0||
1451|5|6225|0||
1451|2|6209|0||
1451|1|1489|0||
1451|3|6224|0||
1452|1|1489|0||
1452|2|6171|0||
1452|3|6209|0||
1452|4|6224|0||
1452|5|6225|0||
1452|6|6226|0||
1452|7|6227|0||
1453|1|1489|0||
1453|2|6171|0||
1453|3|6209|0||
1453|4|2569|0||
1454|3|2572|0||
1454|2|6209|0||
1454|1|1489|0||
1455|1|7566|0||
1455|2|7589|0||
1455|3|7590|0||
1456|1|7566|0||
1456|2|7589|0||
1456|3|7591|0||
1458|1|2571|0||
1458|2|1493|0||
1458|3|4965|0||
1458|4|3088|0||
1460|1|3095|0||
1460|2|3094|0||
1460|3|3099|0||
1461|3|3103|0||
1461|1|3095|0||
1461|2|3094|0||
1462|1|7566|0||
1462|2|7616|0||
1462|3|7620|0||
1463|1|7566|0||
1463|2|7616|0||
1463|3|7618|0||
1463|4|7617|5||
1464|3|7619|0||
1464|1|7566|0||
1464|2|7616|0||
1465|3|7642|0||
1465|2|7641|0||
1465|1|7566|0||
1466|1|7566|0||
1466|2|7645|0||
1466|3|2605|0||
1466|4|2608|0||
1467|1|7566|0||
1467|2|7645|0||
1467|3|7646|0||
1468|1|7566|0||
1468|2|7645|0||
1468|3|2610|0||
1468|4|2609|0||
1469|3|2612|0||
1469|2|7645|0||
1469|1|7566|0||
1470|1|7566|0||
1470|2|7651|0||
1470|3|2621|0||
1470|4|2620|0||
1470|5|2622|0||
1472|1|5888|0||
1472|2|2670|0||
1472|3|5896|0||
1474|1|2673|0||
1474|2|5896|0||
1476|4|2678|0||
1476|5|6977|0||
1476|3|2680|0||
1476|1|2669|0||
1476|2|2677|0||
1477|11|543|0||
1477|10|542|0||
1477|9|540|10||
1477|8|539|0||
1477|6|6372|0||
1477|7|6373|10||
1477|4|6375|0||
1477|3|6374|0||
1477|2|6342|0||
1477|1|6340|0||
1477|5|6371|0||
1478|6|6376|0||
1478|8|543|0||
1478|7|540|10||
1478|5|6378|0||
1478|3|6379|0||
1478|2|6342|0||
1478|1|6340|0||
1478|4|6377|0||
1479|1|1493|0||
1479|2|4965|0||
1479|3|3102|0||
1479|4|3100|0||
1481|1|7124|0||
1481|2|7126|0||
1481|3|7127|0||
1481|4|2821|0||
1482|4|2821|0||
1482|3|7127|0||
1482|1|7124|0||
1482|2|7126|0||
1483|1|7124|0||
1483|2|7125|0||
1483|3|7126|0||
1483|4|1424|0||
1484|1|7124|0||
1484|2|7125|0||
1484|3|7126|0||
1484|4|2827|0||
1484|5|2825|0||
1484|6|2828|0||
1484|7|7133|0||
1485|2|7125|0||
1485|4|2829|0||
1485|1|7124|0||
1485|3|7126|0||
1486|1|7124|0||
1486|2|7125|0||
1486|3|7126|0||
1486|4|2829|0||
1521|4|2919|0||
1521|1|3528|0||
1521|2|2189|0||
1521|3|2920|0||
1521|5|6977|0||
1522|6|4823|0||
1522|7|6977|0||
1522|5|1856|0||
1522|1|3528|0||
1522|3|131|0||
1522|4|4449|0||
1522|2|4448|0||
1523|1|3528|0||
1523|2|4798|0||
1523|3|2925|0||
1523|4|6977|0||
1524|1|3528|0||
1524|2|4798|0||
1524|3|2925|0||
1524|4|6977|0||
1525|4|4969|0||
1525|7|1410|5||
1525|6|2931|0||
1525|5|1411|5||
1525|3|2929|0||
1525|2|2930|0||
1525|1|5485|0||
1526|1|5485|0||
1526|2|2929|0||
1526|3|4969|0||
1526|4|2930|0||
1526|5|2932|0||
1526|6|1411|5||
1526|7|1410|5||
1527|3|2934|0||
1527|4|6977|0||
1527|2|2933|0||
1527|1|3528|0||
1532|1|7396|0||
1532|2|2933|0||
1532|3|2934|0||
1532|4|6977|0||
1533|1|5485|0||
1533|2|2933|0||
1533|3|2934|0||
1536|3|9|0||
1536|1|2|0||
1536|2|5745|0||
1536|4|10|5||
1537|7|2984|0||
1537|6|2983|0||
1537|5|5748|0||
1537|1|2|0||
1537|3|5745|0||
1537|2|48|0||
1537|4|5751|0||
1538|5|2991|0||
1538|4|2990|0||
1538|6|2992|0||
1538|2|48|0||
1538|1|2|0||
1538|3|5745|0||
1538|7|2993|0||
1539|5|2995|0||
1539|6|2996|0||
1539|4|2994|0||
1539|3|5745|0||
1539|2|48|0||
1539|1|2|0||
1540|1|2|0||
1540|2|48|0||
1540|3|5745|0||
1540|4|2997|0||
1540|5|2998|0||
1540|6|2991|0||
1540|7|2999|0||
1541|5|3023|0||
1541|4|2992|0||
1541|6|3000|0||
1541|2|48|0||
1541|1|2|0||
1541|3|5745|0||
1542|7|3003|0||
1542|5|2991|0||
1542|4|3001|0||
1542|6|3002|0||
1542|2|48|0||
1542|1|2|0||
1542|3|5745|0||
1543|1|2|0||
1543|2|48|0||
1543|3|5745|0||
1543|4|3006|0||
1543|5|3007|0||
1544|5|3008|0||
1544|4|3009|0||
1544|3|5745|0||
1544|2|48|0||
1544|1|2|0||
1545|1|5780|0||
1545|2|5781|0||
1545|3|5782|0||
1545|4|5783|0||
1545|5|5784|0||
1546|1|6255|0||
1546|2|817|0||
1546|3|3019|0||
1546|4|6268|0||
1546|5|3022|0||
1546|6|3021|0||
1552|3|5566|0||
1552|2|1524|0||
1552|1|1509|0||
1553|1|1509|0||
1553|2|5586|0||
1553|3|1524|0||
1553|4|3072|0||
1554|1|129|0||
1554|2|3077|0||
1554|3|232|0||
1554|4|233|0||
1554|5|3524|0||
1554|6|6977|0||
1555|6|6977|0||
1555|5|3081|0||
1555|4|3588|0||
1555|3|3079|0||
1555|2|3078|0||
1555|1|3528|0||
1556|1|7396|0||
1556|2|7395|0||
1556|3|3082|0||
1556|4|7403|0||
1556|5|7404|0||
1556|6|3083|0||
1556|7|7405|0||
1556|8|6977|0||
1557|3|3088|0||
1557|4|3089|0||
1557|1|1493|0||
1557|2|4965|0||
1558|1|1489|0||
1558|2|3090|0||
1558|3|6209|0||
1559|1|1489|0||
1559|2|6209|0||
1560|1|1489|0||
1560|2|2572|0||
1560|3|6209|0||
1561|4|3092|0||
1561|1|1489|0||
1561|2|3093|0||
1561|3|6209|0||
1562|2|3094|0||
1562|3|3098|0||
1562|1|3095|0||
1563|1|1489|0||
1563|2|6209|0||
1564|1|3104|0||
1564|2|3105|0||
1564|3|3109|0||
1564|4|3106|0||
1564|5|3108|0||
1564|6|3107|0||
1565|6|6263|0||
1565|5|6262|0||
1565|4|6261|0||
1565|2|817|0||
1565|1|6255|0||
1565|3|6256|0||
1567|1|6255|0||
1567|2|817|0||
1567|3|3134|0||
1567|4|3133|0||
1567|5|6270|0||
1568|5|3139|0||
1568|1|6255|0||
1568|2|817|0||
1568|3|6271|0||
1568|4|3135|0||
1568|6|3137|0||
1569|5|6274|0||
1569|6|6275|0||
1569|4|3142|0||
1569|3|6273|0||
1569|2|817|0||
1569|1|6255|0||
1570|1|6255|0||
1570|2|817|0||
1570|3|6256|0||
1570|4|3143|0||
1570|5|6272|0||
1570|6|3144|0||
1570|7|3145|0||
1571|1|6255|0||
1571|2|817|0||
1571|3|6269|0||
1571|4|3146|0||
1572|5|3148|10||
1572|4|6279|0||
1572|1|6255|0||
1572|2|817|0||
1572|3|3147|0||
1573|1|6255|0||
1573|2|6256|0||
1573|3|3149|0||
1573|4|3150|0||
1573|5|3113|0||
1573|6|3114|0||
1573|7|3115|0||
1574|6|6281|0||
1574|7|6282|0||
1574|5|6280|0||
1574|4|3151|0||
1574|3|6256|0||
1574|2|817|0||
1574|1|6255|0||
1577|1|843|0||
1577|2|4698|0||
1577|3|3161|0||
1577|4|4793|0||
1577|5|4794|0||
1578|1|1239|0||
1578|2|3166|0||
1578|3|3165|0||
1579|6|3169|0||
1579|5|3846|0||
1579|4|3168|0||
1579|2|1470|0||
1579|1|1468|0||
1579|3|6030|0||
1580|1|1387|0||
1580|2|1394|0||
1580|3|1389|0||
1580|4|3233|0||
1581|1|7396|0||
1581|2|3234|0||
1581|3|3235|0||
1581|4|7415|0||
1581|5|6977|0||
1583|5|7422|0||
1583|6|6977|0||
1583|4|3242|0||
1583|3|7423|0||
1583|2|1982|0||
1583|1|7396|0||
1584|1|7396|0||
1584|2|3243|0||
1584|3|3244|0||
1584|4|6977|0||
1586|1|7396|0||
1586|2|1982|0||
1586|3|3249|0||
1586|4|7444|0||
1586|5|6977|0||
1587|4|7458|0||
1587|3|7457|0||
1587|1|7396|0||
1587|2|3251|0||
1588|1|7566|0||
1588|2|3263|0||
1588|3|7598|0||
1588|4|7599|0||
1589|1|7566|0||
1589|2|7665|0||
1589|3|7666|0||
1589|4|3316|0||
1591|3|3342|0||
1591|1|3340|0||
1591|2|3341|0||
1591|4|3343|0||
1592|2|3345|0||
1592|1|3344|0||
1593|1|3346|0||
1593|2|3347|0||
1593|3|3348|0||
1594|1|3349|0||
1594|2|3350|0||
1595|1|3351|0||
1596|5|3356|0||
1596|1|3352|0||
1596|2|3353|0||
1596|3|3354|0||
1596|4|3355|0||
1596|6|3357|0||
1597|4|3361|0||
1597|3|3360|0||
1597|2|3359|0||
1597|1|3358|0||
1598|1|954|0||
1598|2|955|0||
1598|3|3362|0||
1598|4|3363|0||
1598|5|3364|0||
1599|5|3819|0||
1599|4|3552|0||
1599|6|6977|0||
1599|2|3365|0||
1599|1|1561|0||
1599|3|3366|0||
1600|2|3368|0||
1600|3|3369|0||
1600|1|3367|0||
1601|1|3367|0||
1601|2|3370|0||
1601|3|3371|0||
1602|6|6977|0||
1602|4|3552|0||
1602|5|3819|0||
1602|2|3367|0||
1602|1|1561|0||
1602|3|3372|0||
1603|1|3373|0||
1604|1|3367|0||
1604|2|3374|0||
1604|3|3375|0||
1606|6|157|0||
1606|7|6977|0||
1606|5|3378|0||
1606|1|3528|0||
1606|3|4449|0||
1606|2|4446|0||
1606|4|2169|0||
1607|1|3528|0||
1607|2|4446|0||
1607|3|137|0||
1607|4|157|0||
1607|5|4450|0||
1607|6|6977|0||
1608|5|4453|0||
1608|6|6977|0||
1608|4|146|0||
1608|3|2175|0||
1608|2|4445|0||
1608|1|3528|0||
1609|1|3528|0||
1609|2|4444|0||
1609|3|4446|0||
1609|4|3386|0||
1609|5|3387|10||
1609|6|3530|5||
1609|7|6977|0||
1610|1|3528|0||
1610|2|4445|0||
1610|3|3391|0||
1610|4|6977|0||
1611|5|6977|0||
1611|4|157|0||
1611|2|4446|0||
1611|1|3528|0||
1611|3|3537|0||
1630|1|3402|0||
1630|2|3403|0||
1631|1|3402|0||
1631|2|3404|0||
1632|1|954|0||
1632|2|955|0||
1632|3|3362|0||
1632|5|3364|0||
1632|4|3363|0||
1633|3|3360|0||
1633|4|3361|0||
1633|2|3359|0||
1633|1|3358|0||
1634|1|3352|0||
1634|2|3353|0||
1634|3|3354|0||
1634|4|3355|0||
1634|5|3356|0||
1634|6|3357|0||
1635|1|3340|0||
1635|2|3407|0||
1635|3|3408|0||
1635|4|3409|0||
1636|3|3410|0||
1636|4|3411|0||
1636|1|3340|0||
1636|2|3405|0||
1637|1|3340|0||
1637|2|3405|0||
1637|3|3412|0||
1638|4|3414|0||
1638|1|3340|0||
1638|2|3405|0||
1638|3|3413|0||
1639|3|3415|0||
1639|4|3416|0||
1639|1|3340|0||
1639|2|3405|0||
1647|4|7668|0||
1647|3|7665|0||
1647|1|7566|0||
1647|2|3438|0||
1648|1|7566|0||
1648|2|7662|0||
1648|3|7663|0||
1648|4|7664|0||
1648|5|3441|0||
1648|6|3435|0||
1649|2|7667|0||
1649|1|7566|0||
1649|3|7665|0||
1650|3|1415|0||
1650|1|5485|0||
1650|2|3448|0||
1651|1|5485|0||
1651|2|3449|0||
1651|3|1415|0||
1652|4|2189|0||
1652|3|2193|0||
1652|5|2192|0||
1652|1|3528|0||
1652|2|3450|0||
1652|6|6977|0||
1658|5|3462|0||
1658|4|7222|0||
1658|6|3463|0||
1658|2|7217|0||
1658|1|7216|0||
1658|3|7221|0||
1659|4|7223|0||
1659|3|7221|0||
1659|1|7216|0||
1659|2|7217|0||
1660|1|7216|0||
1660|2|7217|0||
1660|3|7221|0||
1660|4|3466|0||
1660|5|3463|0||
1661|1|7216|0||
1661|2|7217|0||
1661|3|7221|0||
1661|4|3467|0||
1661|5|3463|0||
1662|4|5032|0||
1662|3|1678|0||
1662|2|2853|0||
1662|1|7221|0||
1663|1|7221|0||
1663|2|2855|0||
1663|3|7218|0||
1663|4|5041|0||
1663|5|5042|0||
1664|1|7126|0||
1664|2|3491|0||
1664|3|1423|0||
1664|4|4970|0||
1665|4|3500|0||
1665|3|7127|0||
1665|5|3502|0||
1665|1|7126|0||
1665|2|1423|0||
1666|1|3528|0||
1666|2|4444|0||
1666|3|4446|0||
1666|4|3533|0||
1666|5|3532|10||
1666|6|6977|0||
1667|1|3528|0||
1667|2|4446|0||
1667|3|3534|0||
1667|4|6977|0||
1668|7|6977|0||
1668|6|3539|15||
1668|5|3540|15||
1668|3|2189|0||
1668|2|3538|0||
1668|1|3528|0||
1668|4|3541|0||
1678|1|3528|0||
1678|2|4448|0||
1678|3|138|0||
1678|4|4460|0||
1678|5|4453|0||
1678|6|4351|0||
1678|7|132|10||
1678|8|6977|0||
1679|5|3610|0||
1679|6|6977|0||
1679|3|274|0||
1679|1|3528|0||
1679|2|272|0||
1679|4|3609|0||
1680|1|3104|0||
1680|2|3105|0||
1680|3|3625|0||
1680|4|3106|0||
1680|5|3108|0||
1680|6|3107|0||
1680|7|3624|0||
1720|2|5022|0||
1720|3|6977|0||
1720|1|7396|0||
1746|1|2276|0||
1746|2|5151|0||
1746|3|1671|0||
1746|4|5018|0||
1746|5|6977|0||
1750|1|7396|0||
1750|2|5022|0||
1750|3|6977|0||
1812|1|3367|0||
1813|2|3632|0||
1813|1|3367|0||
1814|2|3634|0||
1814|3|3340|0||
1814|1|3633|0||
1815|1|3635|0||
1815|2|3636|0||
1815|3|3637|0||
1815|4|3638|0||
1815|5|3639|0||
1815|6|3640|0||
1815|7|3641|0||
1816|6|3640|0||
1816|7|3641|0||
1816|4|3638|0||
1816|5|3639|0||
1816|2|3636|0||
1816|1|3642|0||
1816|3|3637|0||
1817|1|3643|0||
1818|1|3643|0||
1821|1|5634|0||
1821|2|3649|0||
1821|3|3650|0||
1821|4|3651|0||
1822|3|3650|0||
1822|1|5634|0||
1822|2|3649|0||
1822|4|3651|0||
1825|4|3665|0||
1825|3|3664|0||
1825|5|3666|0||
1825|1|3528|0||
1825|2|3662|0||
1825|6|6977|0||
1990|4|6977|0||
1990|3|4942|0||
1990|1|1217|0||
1990|2|4887|0||
1991|1|3528|0||
1991|2|236|0||
1991|3|225|0||
1991|4|3678|0||
1991|5|3679|0||
1991|6|6977|0||
1992|1|3528|0||
1992|2|3680|0||
1992|3|236|0||
1992|4|3681|0||
1992|5|269|0||
1992|6|6977|0||
1993|4|3781|0||
1993|3|3780|0||
1993|1|2957|0||
1993|2|3779|0||
1994|1|4887|0||
1994|2|4925|0||
1994|3|6977|0||
1995|1|7566|0||
1995|2|7665|0||
1995|3|7669|0||
1995|4|7670|0||
1995|5|7672|0||
1998|5|37|0||
1998|4|38|0||
1998|3|2957|0||
1998|2|3|0||
1998|1|2|0||
1999|1|2|0||
1999|2|3|0||
1999|3|2957|0||
1999|4|52|0||
1999|5|53|0||
1999|6|54|6||
2000|5|46|0||
2000|4|47|0||
2000|6|2989|0||
2000|2|3|0||
2000|1|2|0||
2000|3|2957|0||
2001|1|2|0||
2001|2|3|0||
2001|3|2957|0||
2001|4|26|0||
2001|5|2987|0||
2002|6|6977|0||
2002|5|3991|0||
2002|4|3553|0||
2002|1|1643|0||
2002|2|2664|0||
2002|3|1594|20||
2003|6|3991|0||
2003|7|6977|0||
2003|5|3553|0||
2003|3|1595|0||
2003|2|2665|10||
2003|1|1643|0||
2003|4|1596|0||
2004|1|3528|0||
2004|2|7742|0||
2004|3|6977|0||
2005|6|6977|0||
2005|4|233|0||
2005|5|3919|0||
2005|2|3918|0||
2005|1|3528|0||
2005|3|232|0||
2006|1|3528|0||
2006|2|3921|0||
2006|3|3920|0||
2006|4|6977|0||
2007|5|268|0||
2007|1|3528|0||
2007|2|265|0||
2007|3|3923|0||
2007|4|3922|0||
2007|6|6977|0||
2008|5|6977|0||
2008|3|273|0||
2008|4|274|0||
2008|1|3528|0||
2008|2|272|0||
2009|1|3528|0||
2009|2|166|0||
2009|3|165|0||
2009|4|6977|0||
2010|1|3528|0||
2010|2|138|0||
2010|3|137|0||
2010|4|134|0||
2010|5|132|10/4||
2010|6|6977|0||
2011|2|139|0||
2011|3|6977|0||
2011|1|3528|0||
2012|1|3528|0||
2012|2|165|0||
2012|3|167|0||
2012|4|166|0||
2012|5|6977|0||
2020|1|1468|0||
2020|2|1470|0||
2020|3|3845|0||
2020|4|1480|0||
2020|5|1481|0||
2021|1|706|0||
2021|2|737|0||
2033|7|6977|0||
2033|5|4275|0||
2033|6|3554|0||
2033|4|1579|20||
2033|1|1655|0||
2033|3|2280|0||
2033|2|1578|0||
2034|1|1655|0||
2034|2|1594|20||
2034|3|4275|0||
2034|4|3554|0||
2034|5|6977|0||
2035|1|1239|0||
2035|2|1240|0||
2036|1|1191|0||
2036|2|1192|0||
2036|3|1193|0||
2037|1|1201|5||
2038|2|1192|0||
2038|3|1240|0||
2038|1|1239|0||
2039|1|1246|0||
2039|2|1201|5||
2040|1|1191|0||
2040|2|1192|0||
2042|1|1191|0||
2042|2|1244|5||
2042|3|1245|0||
2043|1|1201|5||
2044|7|6977|0||
2044|6|3523|0||
2044|5|3551|0||
2044|3|166|0||
2044|2|502|0||
2044|1|501|0||
2044|4|165|0||
2045|1|500|0||
2045|2|501|0||
2045|3|502|0||
2045|4|2255|0||
2045|5|3551|0||
2045|6|3523|0||
2045|7|6977|0||
2046|8|6977|0||
2046|7|3523|0||
2046|6|3551|0||
2046|5|167|0||
2046|4|166|0||
2046|2|502|0||
2046|1|501|0||
2046|3|165|0||
2053|1|954|0||
2053|2|955|0||
2053|3|999|0||
2053|4|998|2||
2053|5|3927|0||
2053|6|3928|0||
2054|8|3927|0||
