id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
2277|Librarian Dreadnought|SM|21.0|HQ|A Librarian Dreadnought is equipped with: storm bolter; Furioso fist; Furioso force halberd.||False
2278|Astorath|SM|21.0|HQ|"Astorath is equipped with: bolt pistol; The Executioner’s Axe; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00396"" data-tooltip-content=""#tooltip_content00396"" data-tooltip-anchor=""#tooltip_content00396""><span class=""kwb"">ASTORATH</span></span> model."||False
2279|Lemartes|SM|21.0|HQ|"Lemartes is equipped with: bolt pistol; The Blood Crozius; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00397"" data-tooltip-content=""#tooltip_content00397"" data-tooltip-anchor=""#tooltip_content00397""><span class=""kwb"">LEMARTES</span></span> model."||False
2280|Captain Tycho|SM|21.0|HQ|"Captain Tycho is equipped with: Blood Song; bolt pistol; Dead Man’s Hand; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00398"" data-tooltip-content=""#tooltip_content00398"" data-tooltip-anchor=""#tooltip_content00398""><span class=""kwb"">TYCHO</span></span> model."||False
2281|Tycho the Lost|SM|21.0|HQ|"Tycho the Lost is a equipped with: Blood Song; bolt pistol; Dead Man’s Hand; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00398"" data-tooltip-content=""#tooltip_content00398"" data-tooltip-anchor=""#tooltip_content00398""><span class=""kwb"">TYCHO</span></span> model."||False
2282|Sanguinary Guard|SM|21.0|Elites|If this unit contains 5 or more models, it has <b>Power Rating 17</b>. Every model is equipped with: angelus boltgun; encarmine sword; frag grenades; krak grenades.||False
2283|Sanguinary Ancient|SM|21.0|Elites|"A Sanguinary Ancient is equipped with: angelus boltgun; encarmine sword; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00399"" data-tooltip-content=""#tooltip_content00399"" data-tooltip-anchor=""#tooltip_content00399""><span class=""kwb"">SANGUINARY</span> <span class=""kwb"">ANCIENT</span></span> model."||False
2284|Death Company Dreadnought|SM|21.0|Elites|A Death Company Dreadnought is equipped with: meltagun; storm bolter; 2 Furioso fists; smoke launchers.||False
2285|Death Company Marines|SM|21.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 14</b>. Every model is equipped with: bolt pistol; Astartes chainsword; frag grenades; krak grenades.||False
2286|Death Company Intercessors|SM|21.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: bolt pistol; bolt rifle; frag grenades; krak grenades.||False
2287|Furioso Dreadnought|SM|21.0|Elites|A Furioso Dreadnought is equipped with: heavy frag cannon; storm bolter; 1 Furioso fist; smoke launchers.||False
2288|Baal Predator|SM|21.0|Heavy Support|A Baal Predator is equipped with: twin assault cannon.||False
2289|Azrael|SM|23.0|HQ|"Azrael is equipped with: bolt pistol; Lion’s Wrath; Sword of Secrets; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00400"" data-tooltip-content=""#tooltip_content00400"" data-tooltip-anchor=""#tooltip_content00400""><span class=""kwb"">AZRAEL</span></span> model."||False
2290|Belial|SM|23.0|HQ|"Belial is equipped with: master-crafted storm bolter; Sword of Silence. Your army can only include one <span class=""tooltip00401"" data-tooltip-content=""#tooltip_content00401"" data-tooltip-anchor=""#tooltip_content00401""><span class=""kwb"">BELIAL</span></span> model."||False
2291|Sammael|SM|23.0|HQ|"Sammael is equipped with: bolt pistol; master-crafted plasma cannon; twin storm bolter; Raven Sword; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00402"" data-tooltip-content=""#tooltip_content00402"" data-tooltip-anchor=""#tooltip_content00402""><span class=""kwb"">SAMMAEL</span></span> model."||False
2292|Ezekiel|SM|23.0|HQ|"Ezekiel is equipped with: Traitor’s Bane; The Deliverer; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00403"" data-tooltip-content=""#tooltip_content00403"" data-tooltip-anchor=""#tooltip_content00403""><span class=""kwb"">EZEKIEL</span></span> model."||False
2293|Asmodai|SM|23.0|HQ|"Asmodai is equipped with: bolt pistol; Blades of Reason; crozius arcanum; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00404"" data-tooltip-content=""#tooltip_content00404"" data-tooltip-anchor=""#tooltip_content00404""><span class=""kwb"">ASMODAI</span></span> model."||False
2294|Interrogator-Chaplain|SM|23.0|HQ|An Interrogator-Chaplain is equipped with: bolt pistol; crozius arcanum; frag grenades; krak grenades.||False
2295|Ravenwing Talonmaster|SM|23.0|HQ|A Ravenwing Talonmaster is equipped with: twin assault cannon; twin heavy bolter; power sword.||False
2296|Lazarus|SM|23.0|HQ|"Lazarus is equipped with: bolt pistol; Enmity’s Edge; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00405"" data-tooltip-content=""#tooltip_content00405"" data-tooltip-anchor=""#tooltip_content00405""><span class=""kwb"">LAZARUS</span></span> model."||False
2297|Interrogator-Chaplain in Terminator Armour|SM|23.0|HQ|An Interrogator-Chaplain in Terminator Armour is equipped with: storm bolter; crozius arcanum.||False
2298|Deathwing Apothecary|SM|23.0|Elites|A Deathwing Apothecary is equipped with: storm bolter.||False
2299|Deathwing Champion|SM|23.0|Elites|"A Deathwing Champion is equipped with: Halberd of Caliban. Your army can only include one <span class=""tooltip00406"" data-tooltip-content=""#tooltip_content00406"" data-tooltip-anchor=""#tooltip_content00406""><span class=""kwb"">DEATHWING</span> <span class=""kwb"">COMPANY</span> <span class=""kwb"">CHAMPION</span></span> model."||False
2300|Deathwing Terminator Squad|SM|23.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 18</b>. The Deathwing Sergeant is equipped with: storm bolter, power sword. Every Deathwing Terminator is equipped with: storm bolter, power fist.||False
2301|Deathwing Knights|SM|23.0|Elites|If this unit contains 6 or more models it has <b>Power Rating 22</b>. The Knight Master is equipped with: Flail of the Unforgiven; storm shield. Every Deathwing Knight is equipped with: mace of absolution; storm shield.||False
2302|Deathwing Command Squad|SM|23.0|Elites|If this unit contains 3 or more models, it has <b>Power Rating 10</b>. The Deathwing Sergeant is equipped with: storm bolter; power sword. Every Deathwing Terminator is equipped with: storm bolter; power fist.||False
2303|Ravenwing Apothecary|SM|23.0|Elites|A Ravenwing Apothecary is equipped with: Astartes grenade launcher; bolt pistol; frag grenades; krak grenades.||False
2304|Ravenwing Champion|SM|23.0|Elites|"A Ravenwing Champion is equipped with: Astartes grenade launcher; bolt pistol; master-crafted power sword; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00407"" data-tooltip-content=""#tooltip_content00407"" data-tooltip-anchor=""#tooltip_content00407""><span class=""kwb"">RAVENWING</span> <span class=""kwb"">CHAMPION</span></span> model."||False
2305|Ravenwing Ancient|SM|23.0|Elites|"A Ravenwing Ancient is equipped with: bolt pistol; plasma talon; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00408"" data-tooltip-content=""#tooltip_content00408"" data-tooltip-anchor=""#tooltip_content00408""><span class=""kwb"">RAVENWING</span> <span class=""kwb"">ANCIENT</span></span> model."||False
2306|Ravenwing Black Knights|SM|23.0|Elites|If this unit contains 4 or more models, it has <b>Power Rating 12</b>. If this unit contains 7 or more models, it has <b>Power Rating 18</b>. Every model is equipped with: bolt pistol; plasma talon; frag grenades; krak grenades.||False
2307|Ravenwing Darkshroud|SM|23.0|Fast Attack|A Ravenwing Darkshroud is equipped with: heavy bolter.||False
2308|Ravenwing Land Speeder Vengeance|SM|23.0|Fast Attack|A Ravenwing Land Speeder Vengeance is equipped with: heavy bolter; plasma storm battery.||False
2309|Ravenwing Dark Talon|SM|23.0|Flyers|A Ravenwing Dark Talon is equipped with: 2 hurricane bolters; rift cannon||False
2310|Nephilim Jetfighter|SM|23.0|Flyers|A Nephilim Jetfighter is equipped with: avenger mega bolter; 2 blacksword missile launchers; twin heavy bolter.||False
2311|Watch Master|SM|35.0|HQ|"A Watch Master is equipped with: vigil spear; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00409"" data-tooltip-content=""#tooltip_content00409"" data-tooltip-anchor=""#tooltip_content00409""><span class=""kwb"">WATCH</span> <span class=""kwb"">MASTER</span></span> model."||False
2312|Watch Captain Artemis|SM|35.0|HQ|"Watch Captain Artemis is equipped with: Hellfire Extremis; master-crafted power sword; stasis grenade; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00410"" data-tooltip-content=""#tooltip_content00410"" data-tooltip-anchor=""#tooltip_content00410""><span class=""kwb"">WATCH</span> <span class=""kwb"">CAPTAIN</span> <span class=""kwb"">ARTEMIS</span></span> model."||False
2313|Chaplain Cassius|SM|35.0|HQ|"Chaplain Cassius is equipped with: Deathwatch bolt pistol; artificer crozius; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00411"" data-tooltip-content=""#tooltip_content00411"" data-tooltip-anchor=""#tooltip_content00411""><span class=""kwb"">CHAPLAIN</span> <span class=""kwb"">CASSIUS</span></span> model."||False
2314|Codicier Natorian|SM|35.0|HQ|"Codicier Natorian is equipped with: Deathwatch bolt pistol; Duty’s Revelation; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00412"" data-tooltip-content=""#tooltip_content00412"" data-tooltip-anchor=""#tooltip_content00412""><span class=""kwb"">CODICIER</span> <span class=""kwb"">NATORIAN</span></span> model."||False
2315|Deathwatch Veterans|SM|35.0|Troops|This unit can contain a maximum of 10 models. If this unit contains 6 or more models, it has <b>Power Rating 16</b>. Each Deathwatch Veteran, Watch Sergeant and Black Shield is equipped with: Deathwatch boltgun; power sword; frag grenades; krak grenades.||False
2316|Kill Team Cassius|SM|35.0|Troops|"• The Watch Sergeant is equipped with: Deathwatch boltgun; frag grenades; krak grenades.<br>• One Veteran is equipped with: plasma pistol; power sword; frag grenades; krak grenades.<br>• One Veteran is equipped with: Deathwatch boltgun; Astartes chainsword; frag grenades; krak grenades.<br>• One Veteran is equipped with: Deathwatch combi-melta; frag grenades; krak grenades.<br>• One Veteran is equipped with: Deathwatch frag cannon; frag grenades; krak grenades.<br>• The Terminator is equipped with: Deathwatch heavy flamer; meltagun; power fist; Deathwatch teleport homer.<br>• The Veteran Biker is equipped with: Deathwatch twin boltgun; power sword; frag grenades; krak grenades.<br>• One Vanguard Veteran is equipped with: 2 lightning claws; frag grenades; krak grenades.<br>• One Vanguard Veteran is equipped with: hand flamer; Astartes chainsword; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00413"" data-tooltip-content=""#tooltip_content00413"" data-tooltip-anchor=""#tooltip_content00413""><span class=""kwb"">KILL</span> <span class=""kwb"">TEAM</span> <span class=""kwb"">CASSIUS</span></span> unit."|240.0|True
2317|Deathwatch Terminator Squad|SM|35.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 20</b>. The Deathwatch Terminator Sergeant is equipped with: storm bolter; power sword. Every Deathwatch Terminator is equipped with: storm bolter; power fist.||False
2318|Veteran Bike Squad|SM|35.0|Fast Attack|If this unit contains between 4 and 5 Veteran Biker models, it has <b>Power Rating 10</b>. If this unit contains a Veteran Attack Bike, it has <b>Power Rating +2</b>.<br>• The Veteran Biker Sergeant and every Veteran Biker is equipped with: twin boltgun; frag grenades; krak grenades.<br>• A Veteran Attack Bike is equipped with: bolt pistol; heavy bolter; twin boltgun; frag grenades; krak grenades.||False
2319|Corvus Blackstar|SM|35.0|Flyers|A Corvus Blackstar is equipped with: 2 blackstar rocket launchers; twin assault cannon.||False
2322|Logan Grimnar|SM|36.0|HQ|"Logan Grimnar is equipped with: storm bolter; the Axe Morkai. Your army can only include one <span class=""tooltip00416"" data-tooltip-content=""#tooltip_content00416"" data-tooltip-anchor=""#tooltip_content00416""><span class=""kwb"">LOGAN</span> <span class=""kwb"">GRIMNAR</span></span> model."||False
2323|Njal Stormcaller|SM|36.0|HQ|"Njal Stormcaller is equipped with: bolt pistol; Nightwing; Staff of the Stormcaller. Your army can only include one <span class=""tooltip00417"" data-tooltip-content=""#tooltip_content00417"" data-tooltip-anchor=""#tooltip_content00417""><span class=""kwb"">NJAL</span> <span class=""kwb"">STORMCALLER</span></span> model."||False
2324|Logan Grimnar on Stormrider|SM|36.0|HQ|"Logan Grimnar on Stormrider is equipped with: storm bolter; the Axe Morkai; flurry of teeth and claws. Your army can only include one <span class=""tooltip00416"" data-tooltip-content=""#tooltip_content00416"" data-tooltip-anchor=""#tooltip_content00416""><span class=""kwb"">LOGAN</span> <span class=""kwb"">GRIMNAR</span></span> model."||False
2325|Bjorn the Fell-handed|SM|36.0|HQ|"Bjorn the Fell-Handed is equipped with: assault cannon; heavy flamer; Trueclaw. Your army can only include one <span class=""tooltip00418"" data-tooltip-content=""#tooltip_content00418"" data-tooltip-anchor=""#tooltip_content00418""><span class=""kwb"">BJORN</span> <span class=""kwb2"">THE</span> <span class=""kwb"">FELL-HANDED</span></span> model."||False
2326|Arjac Rockfist|SM|36.0|HQ|"Arjac Rockfist is equipped with: Foehammer. Your army can only include one <span class=""tooltip00419"" data-tooltip-content=""#tooltip_content00419"" data-tooltip-anchor=""#tooltip_content00419""><span class=""kwb"">ARJAC</span> <span class=""kwb"">ROCKFIST</span></span> model."||False
2327|Ulrik the Slayer|SM|36.0|HQ|"Ulrik the Slayer is equipped with: plasma pistol; artificer crozius; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00420"" data-tooltip-content=""#tooltip_content00420"" data-tooltip-anchor=""#tooltip_content00420""><span class=""kwb"">ULRIK</span> <span class=""kwb2"">THE</span> <span class=""kwb"">SLAYER</span></span>."||False
2328|Ragnar Blackmane|SM|36.0|HQ|"Ragnar Blackmane is equipped with: bolt pistol; Frostfang; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00421"" data-tooltip-content=""#tooltip_content00421"" data-tooltip-anchor=""#tooltip_content00421""><span class=""kwb"">RAGNAR</span> <span class=""kwb"">BLACKMANE</span></span> model."||False
2329|Krom Dragongaze|SM|36.0|HQ|"Krom Dragongaze is equipped with: bolt pistol; Wyrmclaw; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00422"" data-tooltip-content=""#tooltip_content00422"" data-tooltip-anchor=""#tooltip_content00422""><span class=""kwb"">KROM</span> <span class=""kwb"">DRAGONGAZE</span></span> model."||False
2330|Harald Deathwolf|SM|36.0|HQ|"Harald Deathwolf is equipped with: bolt pistol; crushing teeth and claws; Glacius; frag grenades; krak grenades; storm shield. Your army can only include one <span class=""tooltip00423"" data-tooltip-content=""#tooltip_content00423"" data-tooltip-anchor=""#tooltip_content00423""><span class=""kwb"">HARALD</span> <span class=""kwb"">DEATHWOLF</span></span> model."||False
2331|Canis Wolfborn|SM|36.0|HQ|"Canis Wolfborn is equipped with: bolt pistol; crushing teeth and claws; Canis’ wolf claws; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00424"" data-tooltip-content=""#tooltip_content00424"" data-tooltip-anchor=""#tooltip_content00424""><span class=""kwb"">CANIS</span> <span class=""kwb"">WOLFBORN</span></span> model."||False
2332|Wolf Guard Battle Leader in Terminator Armour|SM|36.0|HQ|A Wolf Guard Battle Leader in Terminator Armour is equipped with: storm bolter; power sword.||False
2333|Wolf Lord on Thunderwolf|SM|36.0|HQ|A Wolf Lord on Thunderwolf is equipped with: bolt pistol; Astartes chainsword; crushing teeth and claws; frag grenades; krak grenades.||False
2334|Wolf Guard Battle Leader on Thunderwolf|SM|36.0|HQ|A Wolf Guard Battle Leader on Thunderwolf is equipped with: bolt pistol; Astartes chainsword; crushing teeth and claws; frag grenades; krak grenades.||False
2335|Blood Claws|SM|36.0|Troops|"If this unit contains between 6 and 10 <span class=""kwb"">BLOOD</span> <span class=""kwb"">CLAW</span> models, it has <b>Power Rating 11</b>. If this unit contains 11 or more Blood Claw models, it has <b>Power Rating 16</b>. If this unit contains a Wolf Guard Pack Leader or Wolf Guard Terminator Pack Leader, it has <b>Power Rating +2</b>. This unit can only contain 1 <span class=""kwb"">WOLF</span> <span class=""kwb"">GUARD</span> model. Every Blood Claw and Blood Claw Pack Leader is equipped with: bolt pistol; Astartes chainsword; frag grenades; krak grenades. A Wolf Guard Pack Leader is equipped with: bolt pistol; boltgun; frag grenades; krak grenades. A Wolf Guard Terminator Pack Leader is equipped with: storm bolter; power sword."||False
2336|Grey Hunters|SM|36.0|Troops|"If this unit contains 6 or more <span class=""kwb"">GREY</span> <span class=""kwb"">HUNTER</span> models, it has <b>Power Rating 11</b>. If this unit contains a Wolf Guard Pack Leader or Wolf Guard Terminator Pack Leader, it has <b>Power Rating +2</b>. This unit cannot contain both a Wolf Guard Pack Leader and a Wolf Guard Terminator Pack Leader. A Wolf Guard Terminator Pack Leader is equipped with: storm bolter; power sword. Every other model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades."||False
2337|Wolf Guard|SM|36.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades.||False
2338|Lukas the Trickster|SM|36.0|Elites|"Lukas the Trickster is equipped with: plasma pistol; Claw of the Jackalwolf; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00425"" data-tooltip-content=""#tooltip_content00425"" data-tooltip-anchor=""#tooltip_content00425""><span class=""kwb"">LUKAS</span> <span class=""kwb2"">THE</span> <span class=""kwb"">TRICKSTER</span></span> model."||False
2339|Wolf Guard Terminators|SM|36.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 18</b>. The Wolf Guard Terminator Pack Leader is equipped with: storm bolter; power sword. Every other model is equipped with: storm bolter; power fist.||False
2340|Wulfen|SM|36.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 12</b>. The Wulfen Pack Leader is equipped with: Wulfen frost claws. Every other model is equipped with: Wulfen claws.||False
2341|Wulfen Dreadnought|SM|36.0|Elites|A Wulfen Dreadnought is a single model equipped with: Fenrisian great axe; great wolf claw; storm bolter.||False
2342|Murderfang|SM|36.0|Elites|"Murderfang is equipped with: heavy flamer; storm bolter; the Murderclaws. Your army can only include one <span class=""tooltip00426"" data-tooltip-content=""#tooltip_content00426"" data-tooltip-anchor=""#tooltip_content00426""><span class=""kwb"">MURDERFANG</span></span> model."||False
2343|Cyberwolves|SM|36.0|Fast Attack|"If this unit contains between 2 and 3 Cyberwolf models, it has <span class=""kwb"">POWER</span> <span class=""kwb"">RATING</span> <span class=""kwb"">2</span>. If this unit contains between 4 and 5 Cyberwolf models, it has <span class=""kwb"">POWER</span> <span class=""kwb"">RATING</span> <span class=""kwb"">3</span>. Every model is equipped with: teeth and claws."||False
2344|Thunderwolf Cavalry|SM|36.0|Fast Attack|If this unit contains 4 or more models, it has <b>Power Rating 14</b>. Every model is equipped with: bolt pistol; Astartes chainsword; crushing teeth and claws; frag grenades; krak grenades.||False
2345|Fenrisian Wolves|SM|36.0|Fast Attack|If this unit contains between 6 and 10 Fenrisian Wolf models, it has <b>Power Rating 4</b>. If this unit contains between 11 and 15 Fenrisian Wolf models, it has <b>Power Rating 6</b>. If this unit contains a Cyberwolf, it has <b>Power Rating +1</b>. Every model is equipped with: teeth and claws.||False
2346|Skyclaws|SM|36.0|Fast Attack|"If this unit contains between 6 and 10 <span class=""kwb"">SKYCLAW</span> models, it has <b>Power Rating 11</b>. If this unit contains 11 or more <span class=""kwb"">SKYCLAW</span> models, it has <b>Power Rating 16</b>. If this unit contains a Wolf Guard Skyclaw Pack Leader, it has <b>Power Rating +2</b>. Every model is equipped with: bolt pistol; Astartes chainsword; frag grenades; krak grenades."||False
2347|Long Fangs|SM|36.0|Heavy Support|"If this unit contains 6 or more <span class=""kwb"">LONG</span> <span class=""kwb"">FANG</span> models, it has <b>Power Rating 8</b>. If this unit contains a Wolf Guard Pack Leader or Wolf Guard Terminator Pack Leader, it has <b>Power Rating +2</b>.This unit cannot contain both a Wolf Guard Pack Leader and a Wolf Guard Terminator Pack Leader. The Long Fang Pack Leader is equipped with: bolt pistol; boltgun; Astartes chainsword; frag grenades; krak grenades. A Wolf Guard Terminator Pack Leader is equipped with: storm bolter; power sword. Every other model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades."||False
2348|Stormfang Gunship|SM|36.0|Flyers|A Stormfang Gunship is equipped with: helfrost destructor; skyhammer missile launcher; 2 stormstrike missile launchers.||False
2349|Stormwolf|SM|36.0|Flyers|A Stormwolf is equipped with: 2 lascannons; skyhammer missile launcher; twin helfrost cannon.||False
2350|Royal Warden|NEC|29.0|HQ|A Royal Warden is equipped with: relic gauss blaster.||False
2351|Lokhust Lord|NEC|29.0|HQ|A Lokhust Lord is equipped with: staff of light.||False
2352|Technomancer|NEC|29.0|HQ|A Technomancer is equipped with: staff of light.||False
2353|Psychomancer|NEC|29.0|HQ|A Psychomancer is equipped with: abyssal lance.||False
2354|Chronomancer|NEC|29.0|HQ|A Chronomancer is equipped with: aeonstave; chronotendrils.||False
2355|Hexmark Destroyer|NEC|29.0|Elites|A Hexmark Destroyer is equipped with: 6 enmitic disintegrator pistols.||False
2356|Canoptek Plasmacyte|NEC|29.0|Elites|A Canoptek Plasmacyte is equipped with: monomolecular proboscis.||False
2357|C’tan Shard of the Void Dragon|NEC|29.0|Elites|"The C’tan Shard of the Void Dragon is equipped with: Spear of the Void Dragon; Canoptek tail blades. Your army can only include one <span class=""tooltip00302"" data-tooltip-content=""#tooltip_content00302"" data-tooltip-anchor=""#tooltip_content00302""><span class=""kwb"">C’TAN</span> <span class=""kwb"">SHARD</span> <span class=""kwb2"">OF</span> <span class=""kwb2"">THE</span> <span class=""kwb"">VOID</span> <span class=""kwb"">DRAGON</span></span> model."||False
2358|Ophydian Destroyers|NEC|29.0|Fast Attack|If this unit contains 4 or more models, it has <b>Power Rating 8</b>. For every 3 models in this unit, one model is equipped with: 2 hyperphase reap-blades; ophydian claws. Every other model is equipped with: hyperphase threshers; ophydian claws.||False
2359|Lokhust Destroyers|NEC|29.0|Heavy Support|Increase this unit’s <b>Power Rating</b> by <b>+2</b> for every additional Lokhust Destroyer it includes. Increase this unit’s <b>Power Rating</b> by <b>+3</b> if it includes a Lokhust Heavy Destroyer model. Every Lokhust Destroyer is equipped with: gauss cannon. A Lokhust Heavy Destroyer is equipped with: gauss destructor.||False
2360|The Silent King|NEC|29.0|Lords of War|"Szarekh is equipped with: Sceptre of Eternal Glory; Staff of Stars; Scythe of Dust. Every Triarchal Menhir is equipped with: annihilator beam. Your army can only include one <span class=""tooltip00303"" data-tooltip-content=""#tooltip_content00303"" data-tooltip-anchor=""#tooltip_content00303""><span class=""kwb"">THE</span> <span class=""kwb"">SILENT</span> <span class=""kwb"">KING</span></span> unit."|400.0|True
2361|Convergence of Dominion|NEC|29.0|Fortifications|Every model is equipped with: transdimensional abductor.|100.0|True
2362|Tomb Citadel Walls|NEC|145.0|Fortifications||760.0|True
2363|Guardian Drone|UN|147.0|Elites|A Guardian Drone is a single model equipped with: destroyer pulse, guardian salvo launchers, manipulator limbs.||False
2364|Khorne Berzerkers|CSM|12.0|Troops|If this unit contains 6-10 models, it has <b>Power Rating 10</b>. Every model is equipped with: bolt pistol; Berzerker chainblade; frag grenades; krak grenades.||False
2367|Storm Eagle Gunship (Legendary)|SM|145.0|Flyers|A Storm Eagle Gunship is equipped with: twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher.||False
2368|Razorback (Legendary)|SM|145.0|Dedicated Transport|A Razorback is equipped with: twin heavy bolter.||False
2369|Tarantula Sentry Battery (Legendary)|SM|145.0|Fortifications|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. Every model is equipped with: Tarantula twin heavy bolter.||False
2370|Razorback (Legendary)|GK|145.0|Dedicated Transport|A Razorback is equipped with: twin heavy bolter.||False
2371|Dreadnought (IA:Legendary)|GK|145.0|Elites|A Dreadnought is equipped with: assault cannon; storm bolter; Dreadnought combat weapon.||False
2372|Land Speeder Tornadoes|SM|139.0|Fast Attack|If this unit contains 2 models, it has <b>Power Rating 8</b>. If this unit contains 3 models, it has <b>Power Rating 12</b>. Every model is equipped with: assault cannon; heavy bolter.||False
2373|Death Korps Marshal Karis Venner|AM|145.0|HQ|"Death Korps Marshal Karis Venner is equipped with: hot-shot laspistol; power sword; frag grenades; krak grenades. You can only include one <span class=""tooltip00202"" data-tooltip-content=""#tooltip_content00202"" data-tooltip-anchor=""#tooltip_content00202""><span class=""kwb"">DEATH</span> <span class=""kwb"">KORPS</span> <span class=""kwb"">MARSHAL</span> <span class=""kwb"">KARIS</span> <span class=""kwb"">VENNER</span></span> model in your army."||False
2374|Death Korps Grenadier Squad|AM|145.0|Troops|If this unit contains 6 or more models, it has <b>Power Rating 4</b>. Each Death Korps Grenadier is equipped with: hot-shot lasgun; frag grenades; krak grenades. The Death Korps Watchmaster is equipped with: hot-shot laspistol; chainsword; frag grenades; krak grenades. A Death Korps Grenadier Weapons Team is equipped with: heavy flamer; frag grenades; krak grenades.||False
2375|Quartermaster Cadre Squad|AM|145.0|Elites|If this unit contains 4 or more models, it has <b>Power Rating 3</b>. Each Medicae-servitor is equipped with: medical scalpels. The Quartermaster Revenant is equipped with: hot-shot laspistol; frag grenades; krak grenades.||False
2376|Elysian Drop Sentinels|AM|145.0|Elites|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. Every model is equipped with: heavy bolter.||False
2377|Elysian Sniper Squad|AM|145.0|Elites|Every model is equipped with: lasgun; sniper rifle; frag grenades.|30.0|True
2378|Death Rider Commissar|AM|145.0|Elites|A Death Rider Commissar is equipped with: laspistol; frag grenades; krak grenades.||False
2379|Storm Chimera|AM|145.0|Dedicated Transport|A Storm Chimera is equipped with: autocannon; heavy bolter.||False
2380|Imperial Fortress Walls|AM|145.0|Fortifications|Each Gate Tower Section is equipped with: twin heavy bolter. Each Tower Section is equipped with: twin long-barrelled autocannon.<br>• This model can include any number of extra wall sections (<b>Power Rating +6</b>).<br> ○ For each extra wall section this model includes, it can include 1 extra tower section (<b>Power Rating +7</b>).<br>• This model can include any number of extra gate sections (<b>Power Rating +4</b>).<br> ○ For each extra gate section this model includes, it must include 2 extra gate tower sections (<b>Power Rating +10</b>).||False
2381|Primaris Redoubt|AM|145.0|Fortifications|A Primaris Redoubt is equipped with: Primaris redoubt turbo-laser destructor.||False
2382|Chimera (Legendary)|AM|145.0|Dedicated Transport|A Chimera is a single model equipped with a multi-laser, a heavy bolter and two lasgun arrays.||False
2383|Hellhounds (Legendary)|AM|145.0|Fast Attack|This unit contains 1 Hellhound, Devil Dog or Bane Wolf. It can include 1 additional Hellhound, Devil Dog or Bane Wolf (<b>Power Rating +6</b>) or 2 additional Hellhounds, Devil Dogs and/or Bane Wolves in any combination (<b>Power Rating +12</b>).<br>&nbsp;• Each Hellhound is equipped with a heavy bolter and an inferno cannon.<br>&nbsp;• Each Devil Dog is equipped with a heavy bolter and a melta cannon.<br>&nbsp;• Each Bane Wolf is equipped with a heavy bolter and a chem cannon.||False
2384|Leman Russ Battle Tanks (Legendary)|AM|145.0|Heavy Support|This unit contains 1 Leman Russ Battle Tank. It can include 1 additional Leman Russ Battle Tank (<b>Power Rating +10</b>) or 2 additional Leman Russ Battle Tanks (<b>Power Rating +20</b>). Each model is equipped with a battle cannon and a heavy bolter.||False
2385|Death Korps Marshal|AM|146.0|HQ|A Death Korps Marshal is equipped with: laspistol; power sword; frag grenades.||False
2386|Death Rider Squadron Commander|AM|146.0|HQ|A Death Rider Squadron Commander is equipped with: death rider hunting lance; laspistol; power sword; savage claws; frag grenades.||False
2387|Death Rider Command Squadron|AM|146.0|Elites|Every model is equipped with: laspistol; death rider hunting lance; savage claws; frag grenades.|85.0|True
