id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
2083|pteraxii sterylizors|adm|15.0|fast attack|if this unit contains 6 or more models, it has power rating 8.• every pteraxii sterylizor is equipped with: phosphor torch; pteraxii talons.• the pteraxii sterylizor alpha is equipped with: flechette blaster; pteraxii talons; taser goad.||False
2084|pteraxii skystalkers|adm|15.0|fast attack|if this unit contains 6 or more models, it has power rating 8.• every pteraxii skystalker is equipped with: flechette carbine.• the pteraxii skystalker alpha is equipped with: flechette blaster; taser goad.||False
2085|archaeopter transvector|adm|15.0|flyers|an archaeopter transvector is equipped with: 2 cognis heavy stubbers; twin cognis heavy stubber; command uplink.||False
2086|archaeopter stratoraptor|adm|15.0|flyers|an archaeopter stratoraptor is equipped with: 2 cognis heavy stubbers; 2 heavy phosphor blasters; twin cognis lascannon; command uplink.||False
2087|archaeopter fusilave|adm|15.0|flyers|an archaeopter fusilave is equipped with: 4 cognis heavy stubbers; command uplink.||False
2088|aleya|ac|24.0|hq|aleya is equipped with: somnus, misericordia. your army can only include one aleya model.||False
2089|castellum stronghold|sm|145.0|fortifications||600.0|True
2090|lord inquisitor kyria draxus|inq||hq|lord inquisitor kyria draxus is equipped with: dirgesinger; power fist. your army can only include one kyria draxus model.||False
2091|ephrael stern and kyganil of the bloody tears|as|112.0|hq|ephrael stern is equipped with: bolt pistol; sanctity; frag grenades; krak grenades. kyganil is equipped with: kyganil’s kiss; the outcast’s blades; plasma grenades. your army can only include 1 ephrael stern model.|120.0|True
2092|illuminor szeras|nec|29.0|hq|illuminor szeras is equipped with: eldritch lance; impaling legs. your army can only include one illuminor szeras model.||False
2093|the archivist|un|125.0|elites|the archivist is a single model equipped with: atomic disassembler, eradicator glove. you can only include one of this model in your army.||False
2094|casan sabius|sm|146.0|hq|casan sabius is equipped with: bolt pistol; blade of the scorpion; frag grenades; krak grenades. your army can only include one casan sabius model.||False
2098|judiciar|sm|139.0|elites|a judiciar is equipped with: absolvor bolt pistol; executioner relic blade; frag grenades; krak grenades.||False
2099|bladeguard veteran squad|sm|139.0|elites|if this unit contains 4 or more models, it has power rating 10. every model is equipped with: heavy bolt pistol; master-crafted power sword; frag grenades; krak grenades; storm shield.||False
2100|bladeguard ancient|sm|139.0|elites|a bladeguard ancient is equipped with: heavy bolt pistol; frag grenades; krak grenades.||False
2101|assault intercessor squad|sm|139.0|troops|if this unit contains 6 or more models, it has power rating 10. every model is equipped with: heavy bolt pistol; astartes chainsword; frag grenades; krak grenades.||False
2102|outrider squad|sm|139.0|fast attack|every model is equipped with: heavy bolt pistol; twin bolt rifle; astartes chainsword; frag grenades; krak grenades.||False
2103|eradicator squad|sm|139.0|heavy support|if this unit contains 4 or more models, it has power rating 14. every model is equipped with: bolt pistol; melta rifle; frag grenades; krak grenades.||False
2104|invader atv squad|sm|139.0|fast attack|if this unit contains 2 models, it has power rating 8. if this unit contains 3 models, it has power rating 12. every model is equipped with: bolt pistol; onslaught gatling cannon; twin auto bolt rifle; frag grenades; krak grenades.||False
2105|firestrike servo-turrets|sm|139.0|heavy support|if this unit contains 2 models, it has power rating 12. if this unit contains 3 models, it has power rating 18. every model is equipped with: twin las-talon.||False
2108|plasmancer|nec|29.0|hq|a plasmancer is equipped with: plasmic lance.||False
2109|skorpekh lord|nec|29.0|hq|a skorpekh lord is equipped with: enmitic annihilator; flensing claw; hyperphase harvester.||False
2110|skorpekh destroyers|nec|29.0|elites|if this unit contains 4 or more models, it has power rating 8. for every 3 models in this unit, one model is equipped with: hyperphase reap-blade. every other model is equipped with: hyperphase threshers.||False
2111|cryptothralls|nec|29.0|elites|every model is equipped with: scouring eye; scythed limbs.|40.0|True
2112|canoptek reanimator|nec|29.0|elites|a canoptek reanimator is equipped with: 2 atomiser beams; reanimator's claws.||False
2114|canoptek scarab swarms|nec|29.0|fast attack|if this unit contains between 4 and 6 models, it has power rating 4. if this unit contains 7 or more models, it has power rating 6. every model is equipped with: feeder mandibles.||False
2115|canoptek doomstalker|nec|29.0|heavy support|a canoptek doomstalker is equipped with: doomsday blaster; twin gauss flayer.||False
2116|lokhust heavy destroyers|nec|29.0|heavy support|if this unit contains 2 models, it has power rating 6. if this unit contains 3 models, it has power rating 9. every model is equipped with: gauss destructor.||False
2163|captain with master-crafted heavy bolt rifle|sm|139.0|hq|captain with master-crafted heavy bolt rifle is equipped with: master-crafted heavy bolt rifle; master-crafted power sword; frag grenades; krak grenades.||False
2173|lieutenant in reiver armour|sm|139.0|hq|a lieutenant in reiver armour is equipped with: master-crafted special issue bolt pistol; combat knife; frag grenades krak grenades.||False
2190|primaris chaplain on bike|sm|139.0|hq|a primaris chaplain on bike is equipped with: absolvor bolt pistol; twin bolt rifle, crozius arcanum; frag grenades; krak grenades.||False
2199|primaris techmarine|sm|139.0|hq|a primaris techmarine is equipped with: forge bolter; grav-pistol; omnissian power axe; servo-arm; mechadendrite; frag grenades; krak grenades.||False
2202|heavy intercessor squad|sm|139.0|troops|if this unit contains 6 or more models, it has power rating 14. every model is equipped with: bolt pistol; heavy bolt rifle; frag grenades; krak grenades.||False
2203|helbrute (legendary)|csm|145.0|elites|a helbrute is equipped with: missile launcher; twin heavy bolter.||False
2217|veteran intercessor squad|sm|139.0|elites|if this unit contains 6 or more models, it has power rating 12. every model is equipped with: bolt pistol; bolt rifle; frag grenades; krak grenades.||False
2234|relic terminator squad|sm|139.0|elites|if this unit contains 6 or more models, it has power rating 18. every model is equipped with: combi-bolter; power fist.||False
2252|storm speeder hailstrike|sm|139.0|fast attack|a storm speeder hailstrike is equipped with: 2 fragstorm grenade launchers; onslaught gatling cannon; twin ironhail heavy stubber.||False
2255|storm speeder thunderstrike|sm|139.0|fast attack|a storm speeder thunderstrike is equipped with: stormfury missiles; thunderstrike las-talon; twin icarus rocket pod.||False
2258|storm speeder hammerstrike|sm|139.0|fast attack|a storm speeder hammerstrike is equipped with: hammerstrike missile launcher; 2 krakstorm grenade launchers; melta destroyer.||False
2263|land speeder typhoons|sm|139.0|fast attack|if this unit contains 2 models, it has power rating 12. if this unit contains 3 models, it has power rating 18. every model is equipped with: heavy bolter; typhoon missile launcher.||False
2266|predator annihilator|sm|139.0|heavy support|a predator annihilator is equipped with: twin lascannon.||False
2267|gladiator lancer|sm|139.0|heavy support|a gladiator lancer is equipped with: lancer laser destroyer, 2 storm bolters.||False
2268|gladiator reaper|sm|139.0|heavy support|a gladiator reaper is equipped with: 2 tempest bolters; twin heavy onslaught gatling cannon.||False
2269|gladiator valiant|sm|139.0|heavy support|a gladiator valiant is equipped with: 2 multi-meltas; twin las-talon.||False
2270|hammerfall bunker|sm|139.0|fortifications|a hammerfall bunker is equipped with: hammerfall heavy bolter array; hammerfall missile launcher.||False
2271|commander dante|sm|21.0|hq|commander dante is equipped with: inferno pistol; the axe mortalis; frag grenades; krak grenades. your army can only include one commander dante model.||False
2272|gabriel seth|sm|21.0|hq|gabriel seth is equipped with: bolt pistol; blood reaver; frag grenades; krak grenades. your army can only include one gabriel seth model.||False
2273|the sanguinor|sm|21.0|hq|the sanguinor is equipped with: encarmine broadsword; frag grenades; krak grenades. your army can only include one the sanguinor model.||False
2274|brother corbulo|sm|21.0|hq|brother corbulo is equipped with: bolt pistol; heaven’s teeth; frag grenades; krak grenades. your army can only include one brother corbulo model.||False
2275|sanguinary priest|sm|21.0|hq|a sanguinary priest is equipped with: bolt pistol; astartes chainsword; frag grenades; krak grenades.||False
2276|chief librarian mephiston|sm|21.0|hq|chief librarian mephiston is equipped with: plasma pistol; vitarus; frag grenades; krak grenades. your army can only include one mephiston model.||False
2277|librarian dreadnought|sm|21.0|hq|a librarian dreadnought is equipped with: storm bolter; furioso fist; furioso force halberd.||False
2278|astorath|sm|21.0|hq|astorath is equipped with: bolt pistol; the executioner’s axe; frag grenades; krak grenades. your army can only include one astorath model.||False
2279|lemartes|sm|21.0|hq|lemartes is equipped with: bolt pistol; the blood crozius; frag grenades; krak grenades. your army can only include one lemartes model.||False
2280|captain tycho|sm|21.0|hq|captain tycho is equipped with: blood song; bolt pistol; dead man’s hand; frag grenades; krak grenades. your army can only include one tycho model.||False
2281|tycho the lost|sm|21.0|hq|tycho the lost is a equipped with: blood song; bolt pistol; dead man’s hand; frag grenades; krak grenades. your army can only include one tycho model.||False
2282|sanguinary guard|sm|21.0|elites|if this unit contains 5 or more models, it has power rating 17. every model is equipped with: angelus boltgun; encarmine sword; frag grenades; krak grenades.||False
2283|sanguinary ancient|sm|21.0|elites|a sanguinary ancient is equipped with: angelus boltgun; encarmine sword; frag grenades; krak grenades. your army can only include one sanguinary ancient model.||False
2284|death company dreadnought|sm|21.0|elites|a death company dreadnought is equipped with: meltagun; storm bolter; 2 furioso fists; smoke launchers.||False
2285|death company marines|sm|21.0|elites|if this unit contains 6 or more models, it has power rating 14. every model is equipped with: bolt pistol; astartes chainsword; frag grenades; krak grenades.||False
2286|death company intercessors|sm|21.0|elites|if this unit contains 6 or more models, it has power rating 12. every model is equipped with: bolt pistol; bolt rifle; frag grenades; krak grenades.||False
2287|furioso dreadnought|sm|21.0|elites|a furioso dreadnought is equipped with: heavy frag cannon; storm bolter; 1 furioso fist; smoke launchers.||False
2288|baal predator|sm|21.0|heavy support|a baal predator is equipped with: twin assault cannon.||False
2289|azrael|sm|23.0|hq|azrael is equipped with: bolt pistol; lion’s wrath; sword of secrets; frag grenades; krak grenades. your army can only include one azrael model.||False
2290|belial|sm|23.0|hq|belial is equipped with: master-crafted storm bolter; sword of silence. your army can only include one belial model.||False
2291|sammael|sm|23.0|hq|sammael is equipped with: bolt pistol; master-crafted plasma cannon; twin storm bolter; raven sword; frag grenades; krak grenades. your army can only include one sammael model.||False
2292|ezekiel|sm|23.0|hq|ezekiel is equipped with: traitor’s bane; the deliverer; frag grenades; krak grenades. your army can only include one ezekiel model.||False
2293|asmodai|sm|23.0|hq|asmodai is equipped with: bolt pistol; blades of reason; crozius arcanum; frag grenades; krak grenades. your army can only include one asmodai model.||False
2294|interrogator-chaplain|sm|23.0|hq|an interrogator-chaplain is equipped with: bolt pistol; crozius arcanum; frag grenades; krak grenades.||False
2295|ravenwing talonmaster|sm|23.0|hq|a ravenwing talonmaster is equipped with: twin assault cannon; twin heavy bolter; power sword.||False
2296|lazarus|sm|23.0|hq|lazarus is equipped with: bolt pistol; enmity’s edge; frag grenades; krak grenades. your army can only include one lazarus model.||False
2297|interrogator-chaplain in terminator armour|sm|23.0|hq|an interrogator-chaplain in terminator armour is equipped with: storm bolter; crozius arcanum.||False
2298|deathwing apothecary|sm|23.0|elites|a deathwing apothecary is equipped with: storm bolter.||False
2299|deathwing champion|sm|23.0|elites|a deathwing champion is equipped with: halberd of caliban. your army can only include one deathwing company champion model.||False
2300|deathwing terminator squad|sm|23.0|elites|if this unit contains 6 or more models, it has power rating 18. the deathwing sergeant is equipped with: storm bolter, power sword. every deathwing terminator is equipped with: storm bolter, power fist.||False
2301|deathwing knights|sm|23.0|elites|if this unit contains 6 or more models it has power rating 22. the knight master is equipped with: flail of the unforgiven; storm shield. every deathwing knight is equipped with: mace of absolution; storm shield.||False
2302|deathwing command squad|sm|23.0|elites|if this unit contains 3 or more models, it has power rating 10. the deathwing sergeant is equipped with: storm bolter; power sword. every deathwing terminator is equipped with: storm bolter; power fist.||False
2303|ravenwing apothecary|sm|23.0|elites|a ravenwing apothecary is equipped with: astartes grenade launcher; bolt pistol; frag grenades; krak grenades.||False
2304|ravenwing champion|sm|23.0|elites|a ravenwing champion is equipped with: astartes grenade launcher; bolt pistol; master-crafted power sword; frag grenades; krak grenades. your army can only include one ravenwing champion model.||False
2305|ravenwing ancient|sm|23.0|elites|a ravenwing ancient is equipped with: bolt pistol; plasma talon; frag grenades; krak grenades. your army can only include one ravenwing ancient model.||False
2306|ravenwing black knights|sm|23.0|elites|if this unit contains 4 or more models, it has power rating 12. if this unit contains 7 or more models, it has power rating 18. every model is equipped with: bolt pistol; plasma talon; frag grenades; krak grenades.||False
2307|ravenwing darkshroud|sm|23.0|fast attack|a ravenwing darkshroud is equipped with: heavy bolter.||False
2308|ravenwing land speeder vengeance|sm|23.0|fast attack|a ravenwing land speeder vengeance is equipped with: heavy bolter; plasma storm battery.||False
2309|ravenwing dark talon|sm|23.0|flyers|a ravenwing dark talon is equipped with: 2 hurricane bolters; rift cannon||False
2310|nephilim jetfighter|sm|23.0|flyers|a nephilim jetfighter is equipped with: avenger mega bolter; 2 blacksword missile launchers; twin heavy bolter.||False
2311|watch master|sm|35.0|hq|a watch master is equipped with: vigil spear; frag grenades; krak grenades. your army can only include one watch master model.||False
2312|watch captain artemis|sm|35.0|hq|watch captain artemis is equipped with: hellfire extremis; master-crafted power sword; stasis grenade; frag grenades; krak grenades. your army can only include one watch captain artemis model.||False
2313|chaplain cassius|sm|35.0|hq|chaplain cassius is equipped with: deathwatch bolt pistol; artificer crozius; frag grenades; krak grenades. your army can only include one chaplain cassius model.||False
2314|codicier natorian|sm|35.0|hq|codicier natorian is equipped with: deathwatch bolt pistol; duty’s revelation; frag grenades; krak grenades. your army can only include one codicier natorian model.||False
2315|deathwatch veterans|sm|35.0|troops|this unit can contain a maximum of 10 models. if this unit contains 6 or more models, it has power rating 16. each deathwatch veteran, watch sergeant and black shield is equipped with: deathwatch boltgun; power sword; frag grenades; krak grenades.||False
2316|kill team cassius|sm|35.0|troops|• the watch sergeant is equipped with: deathwatch boltgun; frag grenades; krak grenades.• one veteran is equipped with: plasma pistol; power sword; frag grenades; krak grenades.• one veteran is equipped with: deathwatch boltgun; astartes chainsword; frag grenades; krak grenades.• one veteran is equipped with: deathwatch combi-melta; frag grenades; krak grenades.• one veteran is equipped with: deathwatch frag cannon; frag grenades; krak grenades.• the terminator is equipped with: deathwatch heavy flamer; meltagun; power fist; deathwatch teleport homer.• the veteran biker is equipped with: deathwatch twin boltgun; power sword; frag grenades; krak grenades.• one vanguard veteran is equipped with: 2 lightning claws; frag grenades; krak grenades.• one vanguard veteran is equipped with: hand flamer; astartes chainsword; frag grenades; krak grenades. your army can only include one kill team cassius unit.|240.0|True
2317|deathwatch terminator squad|sm|35.0|elites|if this unit contains 6 or more models, it has power rating 20. the deathwatch terminator sergeant is equipped with: storm bolter; power sword. every deathwatch terminator is equipped with: storm bolter; power fist.||False
2318|veteran bike squad|sm|35.0|fast attack|if this unit contains between 4 and 5 veteran biker models, it has power rating 10. if this unit contains a veteran attack bike, it has power rating +2.• the veteran biker sergeant and every veteran biker is equipped with: twin boltgun; frag grenades; krak grenades.• a veteran attack bike is equipped with: bolt pistol; heavy bolter; twin boltgun; frag grenades; krak grenades.||False
2319|corvus blackstar|sm|35.0|flyers|a corvus blackstar is equipped with: 2 blackstar rocket launchers; twin assault cannon.||False
2322|logan grimnar|sm|36.0|hq|logan grimnar is equipped with: storm bolter; the axe morkai. your army can only include one logan grimnar model.||False
2323|njal stormcaller|sm|36.0|hq|njal stormcaller is equipped with: bolt pistol; nightwing; staff of the stormcaller. your army can only include one njal stormcaller model.||False
2324|logan grimnar on stormrider|sm|36.0|hq|logan grimnar on stormrider is equipped with: storm bolter; the axe morkai; flurry of teeth and claws. your army can only include one logan grimnar model.||False
2325|bjorn the fell-handed|sm|36.0|hq|bjorn the fell-handed is equipped with: assault cannon; heavy flamer; trueclaw. your army can only include one bjorn the fell-handed model.||False
2326|arjac rockfist|sm|36.0|hq|arjac rockfist is equipped with: foehammer. your army can only include one arjac rockfist model.||False
2327|ulrik the slayer|sm|36.0|hq|ulrik the slayer is equipped with: plasma pistol; artificer crozius; frag grenades; krak grenades. your army can only include one ulrik the slayer.||False
2328|ragnar blackmane|sm|36.0|hq|ragnar blackmane is equipped with: bolt pistol; frostfang; frag grenades; krak grenades. your army can only include one ragnar blackmane model.||False
2329|krom dragongaze|sm|36.0|hq|krom dragongaze is equipped with: bolt pistol; wyrmclaw; frag grenades; krak grenades. your army can only include one krom dragongaze model.||False
2330|harald deathwolf|sm|36.0|hq|harald deathwolf is equipped with: bolt pistol; crushing teeth and claws; glacius; frag grenades; krak grenades; storm shield. your army can only include one harald deathwolf model.||False
2331|canis wolfborn|sm|36.0|hq|canis wolfborn is equipped with: bolt pistol; crushing teeth and claws; canis’ wolf claws; frag grenades; krak grenades. your army can only include one canis wolfborn model.||False
2332|wolf guard battle leader in terminator armour|sm|36.0|hq|a wolf guard battle leader in terminator armour is equipped with: storm bolter; power sword.||False
2333|wolf lord on thunderwolf|sm|36.0|hq|a wolf lord on thunderwolf is equipped with: bolt pistol; astartes chainsword; crushing teeth and claws; frag grenades; krak grenades.||False
2334|wolf guard battle leader on thunderwolf|sm|36.0|hq|a wolf guard battle leader on thunderwolf is equipped with: bolt pistol; astartes chainsword; crushing teeth and claws; frag grenades; krak grenades.||False
2335|blood claws|sm|36.0|troops|if this unit contains between 6 and 10 blood claw models, it has power rating 11. if this unit contains 11 or more blood claw models, it has power rating 16. if this unit contains a wolf guard pack leader or wolf guard terminator pack leader, it has power rating +2. this unit can only contain 1 wolf guard model. every blood claw and blood claw pack leader is equipped with: bolt pistol; astartes chainsword; frag grenades; krak grenades. a wolf guard pack leader is equipped with: bolt pistol; boltgun; frag grenades; krak grenades. a wolf guard terminator pack leader is equipped with: storm bolter; power sword.||False
2336|grey hunters|sm|36.0|troops|if this unit contains 6 or more grey hunter models, it has power rating 11. if this unit contains a wolf guard pack leader or wolf guard terminator pack leader, it has power rating +2. this unit cannot contain both a wolf guard pack leader and a wolf guard terminator pack leader. a wolf guard terminator pack leader is equipped with: storm bolter; power sword. every other model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades.||False
2337|wolf guard|sm|36.0|elites|if this unit contains 6 or more models, it has power rating 12. every model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades.||False
2338|lukas the trickster|sm|36.0|elites|lukas the trickster is equipped with: plasma pistol; claw of the jackalwolf; frag grenades; krak grenades. your army can only include one lukas the trickster model.||False
2339|wolf guard terminators|sm|36.0|elites|if this unit contains 6 or more models, it has power rating 18. the wolf guard terminator pack leader is equipped with: storm bolter; power sword. every other model is equipped with: storm bolter; power fist.||False
2340|wulfen|sm|36.0|elites|if this unit contains 6 or more models, it has power rating 12. the wulfen pack leader is equipped with: wulfen frost claws. every other model is equipped with: wulfen claws.||False
2341|wulfen dreadnought|sm|36.0|elites|a wulfen dreadnought is a single model equipped with: fenrisian great axe; great wolf claw; storm bolter.||False
2342|murderfang|sm|36.0|elites|murderfang is equipped with: heavy flamer; storm bolter; the murderclaws. your army can only include one murderfang model.||False
2343|cyberwolves|sm|36.0|fast attack|if this unit contains between 2 and 3 cyberwolf models, it has power rating 2. if this unit contains between 4 and 5 cyberwolf models, it has power rating 3. every model is equipped with: teeth and claws.||False
2344|thunderwolf cavalry|sm|36.0|fast attack|if this unit contains 4 or more models, it has power rating 14. every model is equipped with: bolt pistol; astartes chainsword; crushing teeth and claws; frag grenades; krak grenades.||False
2345|fenrisian wolves|sm|36.0|fast attack|if this unit contains between 6 and 10 fenrisian wolf models, it has power rating 4. if this unit contains between 11 and 15 fenrisian wolf models, it has power rating 6. if this unit contains a cyberwolf, it has power rating +1. every model is equipped with: teeth and claws.||False
2346|skyclaws|sm|36.0|fast attack|if this unit contains between 6 and 10 skyclaw models, it has power rating 11. if this unit contains 11 or more skyclaw models, it has power rating 16. if this unit contains a wolf guard skyclaw pack leader, it has power rating +2. every model is equipped with: bolt pistol; astartes chainsword; frag grenades; krak grenades.||False
2347|long fangs|sm|36.0|heavy support|if this unit contains 6 or more long fang models, it has power rating 8. if this unit contains a wolf guard pack leader or wolf guard terminator pack leader, it has power rating +2.this unit cannot contain both a wolf guard pack leader and a wolf guard terminator pack leader. the long fang pack leader is equipped with: bolt pistol; boltgun; astartes chainsword; frag grenades; krak grenades. a wolf guard terminator pack leader is equipped with: storm bolter; power sword. every other model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades.||False
2348|stormfang gunship|sm|36.0|flyers|a stormfang gunship is equipped with: helfrost destructor; skyhammer missile launcher; 2 stormstrike missile launchers.||False
2349|stormwolf|sm|36.0|flyers|a stormwolf is equipped with: 2 lascannons; skyhammer missile launcher; twin helfrost cannon.||False
2350|royal warden|nec|29.0|hq|a royal warden is equipped with: relic gauss blaster.||False
2351|lokhust lord|nec|29.0|hq|a lokhust lord is equipped with: staff of light.||False
2352|technomancer|nec|29.0|hq|a technomancer is equipped with: staff of light.||False
2353|psychomancer|nec|29.0|hq|a psychomancer is equipped with: abyssal lance.||False
2354|chronomancer|nec|29.0|hq|a chronomancer is equipped with: aeonstave; chronotendrils.||False
2355|hexmark destroyer|nec|29.0|elites|a hexmark destroyer is equipped with: 6 enmitic disintegrator pistols.||False
2356|canoptek plasmacyte|nec|29.0|elites|a canoptek plasmacyte is equipped with: monomolecular proboscis.||False
2357|c’tan shard of the void dragon|nec|29.0|elites|the c’tan shard of the void dragon is equipped with: spear of the void dragon; canoptek tail blades. your army can only include one c’tan shard of the void dragon model.||False
2358|ophydian destroyers|nec|29.0|fast attack|if this unit contains 4 or more models, it has power rating 8. for every 3 models in this unit, one model is equipped with: 2 hyperphase reap-blades; ophydian claws. every other model is equipped with: hyperphase threshers; ophydian claws.||False
2359|lokhust destroyers|nec|29.0|heavy support|increase this unit’s power rating by +2 for every additional lokhust destroyer it includes. increase this unit’s power rating by +3 if it includes a lokhust heavy destroyer model. every lokhust destroyer is equipped with: gauss cannon. a lokhust heavy destroyer is equipped with: gauss destructor.||False
2360|the silent king|nec|29.0|lords of war|szarekh is equipped with: sceptre of eternal glory; staff of stars; scythe of dust. every triarchal menhir is equipped with: annihilator beam. your army can only include one the silent king unit.|400.0|True
2361|convergence of dominion|nec|29.0|fortifications|every model is equipped with: transdimensional abductor.|100.0|True
2362|tomb citadel walls|nec|145.0|fortifications||760.0|True
2363|guardian drone|un|147.0|elites|a guardian drone is a single model equipped with: destroyer pulse, guardian salvo launchers, manipulator limbs.||False
2364|khorne berzerkers|csm|12.0|troops|if this unit contains 6-10 models, it has power rating 10. every model is equipped with: bolt pistol; berzerker chainblade; frag grenades; krak grenades.||False
2367|storm eagle gunship (legendary)|sm|145.0|flyers|a storm eagle gunship is equipped with: twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher.||False
2368|razorback (legendary)|sm|145.0|dedicated transport|a razorback is equipped with: twin heavy bolter.||False
2369|tarantula sentry battery (legendary)|sm|145.0|fortifications|if this unit contains 2 models, it has power rating 6. if this unit contains 3 models, it has power rating 9. every model is equipped with: tarantula twin heavy bolter.||False
2370|razorback (legendary)|gk|145.0|dedicated transport|a razorback is equipped with: twin heavy bolter.||False
2371|dreadnought (ia:legendary)|gk|145.0|elites|a dreadnought is equipped with: assault cannon; storm bolter; dreadnought combat weapon.||False
2372|land speeder tornadoes|sm|139.0|fast attack|if this unit contains 2 models, it has power rating 8. if this unit contains 3 models, it has power rating 12. every model is equipped with: assault cannon; heavy bolter.||False
2373|death korps marshal karis venner|am|145.0|hq|death korps marshal karis venner is equipped with: hot-shot laspistol; power sword; frag grenades; krak grenades. you can only include one death korps marshal karis venner model in your army.||False
2374|death korps grenadier squad|am|145.0|troops|if this unit contains 6 or more models, it has power rating 4. each death korps grenadier is equipped with: hot-shot lasgun; frag grenades; krak grenades. the death korps watchmaster is equipped with: hot-shot laspistol; chainsword; frag grenades; krak grenades. a death korps grenadier weapons team is equipped with: heavy flamer; frag grenades; krak grenades.||False
2375|quartermaster cadre squad|am|145.0|elites|if this unit contains 4 or more models, it has power rating 3. each medicae-servitor is equipped with: medical scalpels. the quartermaster revenant is equipped with: hot-shot laspistol; frag grenades; krak grenades.||False
2376|elysian drop sentinels|am|145.0|elites|if this unit contains 2 models, it has power rating 6. if this unit contains 3 models, it has power rating 9. every model is equipped with: heavy bolter.||False
2377|elysian sniper squad|am|145.0|elites|every model is equipped with: lasgun; sniper rifle; frag grenades.|30.0|True
2378|death rider commissar|am|145.0|elites|a death rider commissar is equipped with: laspistol; frag grenades; krak grenades.||False
2379|storm chimera|am|145.0|dedicated transport|a storm chimera is equipped with: autocannon; heavy bolter.||False
2380|imperial fortress walls|am|145.0|fortifications|each gate tower section is equipped with: twin heavy bolter. each tower section is equipped with: twin long-barrelled autocannon.• this model can include any number of extra wall sections (power rating +6). ○ for each extra wall section this model includes, it can include 1 extra tower section (power rating +7).• this model can include any number of extra gate sections (power rating +4). ○ for each extra gate section this model includes, it must include 2 extra gate tower sections (power rating +10).||False
2381|primaris redoubt|am|145.0|fortifications|a primaris redoubt is equipped with: primaris redoubt turbo-laser destructor.||False
2382|chimera (legendary)|am|145.0|dedicated transport|a chimera is a single model equipped with a multi-laser, a heavy bolter and two lasgun arrays.||False
2383|hellhounds (legendary)|am|145.0|fast attack|this unit contains 1 hellhound, devil dog or bane wolf. it can include 1 additional hellhound, devil dog or bane wolf (power rating +6) or 2 additional hellhounds, devil dogs and/or bane wolves in any combination (power rating +12).&nbsp;• each hellhound is equipped with a heavy bolter and an inferno cannon.&nbsp;• each devil dog is equipped with a heavy bolter and a melta cannon.&nbsp;• each bane wolf is equipped with a heavy bolter and a chem cannon.||False
2384|leman russ battle tanks (legendary)|am|145.0|heavy support|this unit contains 1 leman russ battle tank. it can include 1 additional leman russ battle tank (power rating +10) or 2 additional leman russ battle tanks (power rating +20). each model is equipped with a battle cannon and a heavy bolter.||False
2385|death korps marshal|am|146.0|hq|a death korps marshal is equipped with: laspistol; power sword; frag grenades.||False
2386|death rider squadron commander|am|146.0|hq|a death rider squadron commander is equipped with: death rider hunting lance; laspistol; power sword; savage claws; frag grenades.||False
2387|death rider command squadron|am|146.0|elites|every model is equipped with: laspistol; death rider hunting lance; savage claws; frag grenades.|85.0|True
2388|combat engineer squad|am|146.0|elites|if this unit contains 1 engineer weapons team model, change the number of engineers this unit can contain to 2-7. if this unit contains 6 or more models, or 1 engineer weapon team model and at least 4 other models, it has power rating 4. every engineer or engineer watchmaster is equipped with: engineer shotgun; frag grenades, gas bombs. an engineer weapons team is equipped with: mole launcher; frag grenades, gas bombs.||False
2389|death rider squadron|am|146.0|fast attack|if this unit contains 6 or more models it has power rating 10. every model is equipped with: laspistol; death rider hunting lance; savage claws; frag grenades.||False
2390|chaos sicaran punisher|csm|146.0|heavy support|a chaos sicaran punisher is equipped with: heavy bolter; punisher rotary cannon.||False
2391|chaos contemptor dreadnought|ts|146.0|elites|a chaos contemptor dreadnought is equipped with: 2 hellforged heavy plasma cannons.||False
2392|chaos land raider proteus|ts|146.0|heavy support|a chaos land raider proteus is equipped with: 2 twin lascannons.||False
2393|decimator|ts|146.0|elites|a decimator is equipped with 2 decimator butcher cannons.||False
2394|chaos terrax-pattern termite|ts|146.0|dedicated transport|a chaos terrax-pattern termite is equipped with: terrax melta cutter; 2 terrax combi-bolters; termite drill.||False
2395|chaos sicaran punisher|ts|146.0|heavy support|a chaos sicaran punisher is equipped with: heavy bolter; punisher rotary cannon.||False
2396|chaos land raider achilles|ts|146.0|heavy support|a chaos land raider achilles is equipped with: quad launcher; 2 twin hellforged multi-meltas.||False
2397|chaos whirlwind scorpius|ts|146.0|heavy support|a chaos whirlwind scorpius is equipped with: scorpius multi-launcher.||False
2398|chaos sicaran battle tank|ts|146.0|heavy support|a chaos sicaran battle tank is equipped with: heavy bolter; herakles-pattern autocannon.||False
2399|chaos sicaran venator|ts|146.0|heavy support|a chaos sicaran venator is equipped with: heavy bolter; sicaran laser cannon.||False
2400|chaos spartan|ts|146.0|lords of war|a chaos spartan is equipped with: 2 quad lascannons; twin heavy bolter; crushing tracks.||False
2401|chaos deredeo dreadnought|ts|146.0|elites|a chaos deredeo dreadnought is equipped with: anvillus autocannon battery; twin heavy bolter.||False
