wargear_id|line|name|Range|type|S|AP|D|abilities
3699|1|witchseeker flamer|"12"""|assault d6|4|-1|1|each time an attack is made with this weapon, that attack automatically hits the target.
3700|1|executioner greatblade|melee|melee|+2|-3|2|
3701|1|boltgun|"24"""|rapid fire 1|4|0|1|
3702|1|veracity, the sword of oblivion|melee|melee|+3|-5|2|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 2+ is always successful."
3703|1|apollonian spear (shooting)|"24"""|assault 2|5|-2|2|"each time an attack is made with this weapon, on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 4+, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be made against that attack."
3703|2|apollonian spear (melee)|melee|melee|x2|-4|3|"each time an attack is made with this weapon, on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 4+, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be made against that attack."
3704|1|auriferous orb|"6"""|grenade d3|1|0|1|"one use only. <a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. each time an attack is made with this weapon, if the <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> is successful, the target suffers d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> and is blinded until the start of your next turn. while a unit is blinded, each time it makes an attack, subtract 1 from that attack’s hit roll."
3705|1|patriarch’s claws|melee|melee|user|-3|2|"each time an attack is made with this weapon, you can re-roll the <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a>, and on an unmodified wound roll of 6, that attack has an ap characteristic of -6 and a damage characteristic of 3."
3706|1|scoped needle pistol|"18"""|pistol 1|1|0|d3|"each time an attack is made with this weapon against a unit (excluding a <span class=""kwb"">vehicle</span> or <span class=""kwb"">titanic</span> unit), an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 2+ is always successful."
3707|1|cult bonesword|melee|melee|+1|-2|2|
3708|1|magus bio-dagger|melee|melee|1|0|1|"each time the bearer fights, no more than 1 attack can be made with this weapon. each time an attack is made with this weapon against a unit (excluding a <span class=""kwb"">vehicle</span> or <span class=""kwb"">titanic</span> unit), an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 3+ inflicts 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> on the target and the attack sequence ends."
3709|1|cult claws|melee|melee|user|-3|1|
3710|1|cult claws and knife|melee|melee|user|-2|1|each time the bearer fights, it makes 1 additional attack with this weapon.
3711|1|cult shotgun|"12"""|assault 2|4|0|1|
3712|1|cult claws and talons|melee|melee|user|-3|1|
3713|1|metamorph mutations|melee|melee|+1|-3|1|
3714|1|remote explosives|"24"""|assault 2d3|8|-3|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. each time you select a target for this weapon, you cannot target an <a href=""/wh40k9ed/the-rules/core-rules/#aircraft""><span class=""kwb"">aircraft</span></a> unit. each time an attack made with this weapon is allocated to a <span class=""kwb"">vehicle</span> or <span class=""kwb"">monster</span> unit, that attack has a damage characteristic of 3."
3715|1|chemical vials|"6"""|grenade 1|1|-2|2|"each time an attack is made with this weapon against a unit (excluding a <span class=""kwb"">vehicle</span> or <span class=""kwb"">titanic</span> unit), an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 2+ is always successful."
3716|1|atalan small arms|"12"""|pistol 2|4|0|1|
3717|1|atalan power weapon|melee|melee|+1|-2|1|
3718|1|achilles missile launcher|"36"""|heavy 3|6|-3|3|
3720|1|hand of aberrance|melee|melee|user|-2|3|"each time the bearer fights, it makes 1 additional attack with this weapon. each time an attack is made with this weapon against a unit (excluding <span class=""kwb"">vehicle</span> or <span class=""kwb"">titanic</span> units), an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 2+ is always successful."
3721|1|liberator wyrmtooth round|"18"""|heavy 1|6|-3|3|a liberator wyrmtooth round does not have the liberator autostub’s abilities.
3725|1|t’au flamer|"12"""|assault d6+2|4|0|1|each time an attack is made with this weapon, that attack automatically hits the target.
3726|1|fireblade pulse rifle|"36"""|rapid fire 1|5|-2|2|
3728|1|shaper kroot rifle|"24"""|rapid fire 2|4|-1|1|
3729|1|grenade belt|"6"""|grenade 2d6|5|-1|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. the bearer can only shoot with this weapon once per battle."
3730|1|honour stave|melee|melee|+2|-1|2|"each time an attack is made with this weapon, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
3731|1|supreme honour blade|melee|melee|+2|-1|2|
3732|1|fidelity|melee|melee|+2|-2|2|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 scores one additional hit."
3735|1|shade|"24"""|assault 2|5|-2|2|
3736|1|accelerator burst cannon|"18"""|assault 8|6|-1|1|
3737|1|quill grenades|"6"""|grenade d6|4|0|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3738|1|ghostkeel fists|melee|melee|+1|-1|2|
3739|1|fusion grenade|"20"""|assault 1|6|-1|3|
3739|2|emp grenade|"20"""|assault 1|3|0|1|"each time a successful <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> is made for an attack with this weapon, if the target is a <span class=""kwb"">vehicle</span> unit (excluding <span class=""kwb"">titanic</span> units) whose characteristics change as it loses wounds, then, until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#shooting-phase"">shooting phase</a>, it halves the number of wounds it has remaining when determining what characteristics to use."
3740|1|piranha burst cannon|"18"""|assault 6|6|0|1|
3741|1|piranha fusion blaster|"18"""|assault 1|8|-4|d6+2|each time an attack made with this weapon targets a unit within half range, that attack has a damage characteristic of d6+4.
3742|1|stingwing claws|melee|melee|user|-1|1|
3743|1|twin plasma rifle|"30"""|assault 2|8|-4|3|
3744|1|twin smart missile system|"30"""|heavy 8|5|-1|1|"<span class=""tooltip00881"" data-tooltip-content=""#tooltip_content00881""><span class=""tt kwbu"">indirect</span> <span class=""tt kwbu"">fire</span></span>. this weapon can target units that are not visible to the bearer. each time an attack is made with this weapon, the target does not receive the benefits of <a href=""/wh40k9ed/the-rules/core-rules/#light-cover"">light cover</a> against that attack."
3745|1|crushing bulk|melee|melee|+1|-1|1|
3746|1|riptide fists|melee|melee|+1|-2|2|
3747|1|seeker missile rack|"72"""|heavy d3+1|9|-3|2d3|
3748|1|thunderous footfalls|melee|melee|user|-2|2|
3749|1|twin airbursting fragmentation projector|"24"""|assault 2d6|4|-1|1|"<span class=""tooltip00881"" data-tooltip-content=""#tooltip_content00881""><span class=""tt kwbu"">indirect</span> <span class=""tt kwbu"">fire</span></span>. <a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. this weapon can target units that are not visible to the bearer."
3750|1|twin t’au flamer|"12"""|assault 2d6+4|4|0|1|each time an attack is made with this weapon, that attack automatically hits the target.
3751|1|twin burst cannon|"18"""|assault 12|5|0|1|
3756|1|ka’chak’tarr|"24"""|rapid fire 2|5|-2|2|"each time you select a target for this weapon, you can ignore the <a href=""/wh40k9ed/the-rules/core-rules/#look-out-sir"">look out, sir</a> rule. each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6 inflicts 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> on the target in addition to any normal damage."
3760|1|cartavolnus’ force sword|melee|melee|+2|-3|2|"each time an attack made with this weapon is allocated to a <span class=""kwb"">daemon</span> model, <a href=""/wh40k9ed/the-rules/core-rules/#4.-saving-throw"">saving throws</a> (of any kind) cannot be taken against that attack."
3762|1|tyrant talons|melee|melee|user|-3|1|each time the bearer fights, it makes 2 additional attack with this weapon.
3763|1|broodlord claws and talons|melee|melee|user|-3|2|"each time an attack is made with this weapon, you can re-roll the <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a>, and on an unmodified wound roll of 6, that attack has an ap characteristic of -5."
3764|1|dual boneswords|melee|melee|+2|-2|2|each time the bearer fights, it makes 1 additional attack with this weapon.
3765|1|trygon scything talons|melee|melee|user|-3|2|
3766|1|termagant devourer|"18"""|assault 2|3|0|1|
3767|1|termagant spinefists|"12"""|pistol 2|3|0|1|
3768|1|hormagaunt talons|melee|melee|user|-1|1|
3769|1|bonecleaver|melee|melee|user|-1|2|
3770|1|lictor claws and talons|melee|melee|user|-3|2|
3772|1|bludgeoning fists|melee|melee|+1|-3|1|
3773|1|toxic lashes|melee|melee|user|-1|1|"each time an attack is made with this weapon against a unit (excluding <span class=""kwb"">vehicle</span> or <span class=""kwb"">titanic</span> units), an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 2+ is always successful."
3774|1|genestealer claws and talons|melee|melee|user|-3|1|
3775|1|thoracic spinefists|"12"""|pistol 2|5|-1|1|
3776|1|clawed limbs|melee|melee|user|-2|1|
3777|1|barbed ovipositor|melee|melee|+1|-1|1|"<span class=""redfont"">parasitic infection</span> (see datasheet abilities). each time the bearer fights, it makes 1 additional attack with this weapon, and no more than 1 attack can be made with this weapon while resolving that fight."
3778|1|mawloc scything talons|melee|melee|user|-1|1|
3780|1|carnifex crushing claw|melee|melee|+4|-3|d3+3|
3781|1|carnifex scything talon|melee|melee|user|-3|3|each time the bearer fights, it makes 1 additional attack with this weapon.
3782|1|screamer-killer talons|melee|melee|user|-3|3|
3783|1|flensing whips|melee|melee|user|-2|2|
3784|1|thorax spur|melee|melee|+3|-4|3|each time the bearer fights, it makes 1 additional attack with this weapon, and no more than 1 attack can be made with this weapon while resolving that fight.
3785|1|shardgullet|"36"""|assault 3|12|-5|5|
3797|1|ravener claws|melee|melee|user|-2|1|
3798|1|chitin-barbed fists|melee|melee|+1|-1|1|
3799|1|master-crafted instigator bolt carbine|"30"""|assault 1|4|-2|3|"each time you select a target for this weapon, you can ignore the <a href=""/wh40k9ed/the-rules/core-rules/#look-out-sir"">look out, sir</a> rule."
3800|1|dragon fusion gun|"12"""|assault 1|9|-4|d6+2|
3801|1|banshee blade|melee|melee|+1|-4|1|
3802|1|the bloody twins|"24"""|assault 6|4|-2|2|"<span class=""tooltip00883"" data-tooltip-content=""#tooltip_content00883""><span class=""tt kwbu"">shuriken</span></span>"
3803|1|fury of the tempest|"24"""|assault 4|6|-2|2|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 automatically wounds the target."
3804|1|lance|"18"""|assault 1|10|-4|d6+4|
3804|2|beam|"12"""|assault 1|6|-3|4|"each time an attack is made with this weapon profile, if a hit is scored, draw a straight line between the closest point of the bearer’s base (or hull) and that of the closest model in the target unit. make one <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> against the target unit, and each other unit this line passes over."
3805|1|arhra’s bane (shooting)|"12"""|assault 2|5|-1|2|"<span class=""tooltip00883"" data-tooltip-content=""#tooltip_content00883""><span class=""tt kwbu"">shuriken</span></span>"
3806|1|arhra’s bane (melee)|melee|melee|x2|-4|2|
3807|1|isirmathil|melee|melee|+2|-2|1|"each time an attack is made with this weapon, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
3808|1|aeldari power sword|melee|melee|+1|-3|1|
3809|1|aeldari flamer|"12"""|assault d6|4|0|1|each time an attack is made with this weapon, that attack automatically hits the target.
3810|1|guardian fusion gun|"12"""|assault 1|8|-4|d6|each time an attack made with this weapon targets a unit within half range, that attack has a damage characteristic of d6+2.
3811|1|guardian combat weapon|melee|melee|user|-1|1|each time the bearer fights, it makes 1 additional attack with this weapon.
3812|1|corsair blaster|"18"""|assault 1|8|-4|d6|
3813|1|corsair shredder|"18"""|assault d6|6|-1|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3814|1|neuro disruptor|"12"""|pistol 1|6|-3|1|"each time an attack is made with this weapon, if a hit is scored, unless the target is a <span class=""kwb"">vehicle</span> unit, the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> and the attack sequence ends."
3815|1|shuriken rifle|"24"""|rapid fire 1|4|-1|1|"<span class=""tooltip00883"" data-tooltip-content=""#tooltip_content00883""><span class=""tt kwbu"">shuriken</span></span>"
3816|1|paired hekatarii blades|melee|melee|user|-3|1|
3817|1|harlequin’s blade|melee|melee|user|-1|1|each time the bearer fights, it makes 1 additional attack with this weapon.
3818|1|harlequin’s caress|melee|melee|+1|-2|2|
3819|1|harlequin’s embrace|melee|melee|+1|-2|2|
3820|1|harlequin’s kiss|melee|melee|+1|-2|2|
3821|1|hallucinogen grenade launcher|"18"""|assault d3|-|-|-|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. each time an attack is made with this weapon, if a hit is scored, roll 2d6. if the result is greater than the leadership characteristic of the target, the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a>."
3822|1|miststave|melee|melee|+3|-1|d3|
3823|1|shrieker cannon|"30"""|assault 3|6|-2|2|"<span class=""tooltip00883"" data-tooltip-content=""#tooltip_content00883""><span class=""tt kwbu"">shuriken</span></span>. each time you select a target for this weapon, you can ignore the <a href=""/wh40k9ed/the-rules/core-rules/#look-out-sir"">look out, sir</a> rule."
3824|1|jester’s blade|melee|melee|+1|-1|1|
3825|1|solitaire’s weapons|melee|melee|+2|-3|2|
3826|1|skyweaver haywire cannon|"24"""|heavy d3+1|3|-3|d3|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. each time an attack is made with this weapon against a <span class=""kwb"">vehicle</span> unit, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 4+ is always successful, and an unmodified wound roll of 6 inflicts d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> on the target in addition to any normal damage."
3827|1|star bolas|"12"""|assault d3|7|-3|2|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3828|1|zephyrglaive|melee|melee|+2|-2|2|
3829|1|focused lance|"36"""|heavy 2|12|-4|2d3|
3829|2|dispersed pulse|"36"""|heavy 3d3|5|-3|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3830|1|voidweaver haywire cannon|"24"""|heavy 2d3|4|-3|3|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. each time an attack is made with this weapon against a <span class=""kwb"">vehicle</span> unit, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 4+ is always successful, and an unmodified wound roll of 6 inflicts d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> on the target in addition to any normal damage."
3831|1|kha-vir, the sword of sorrows|melee|melee|+1|-3|2|"each time an attack is made with this weapon, on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6, the target suffers 2 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> and the attack sequence ends."
3832|1|asu-var, the sword of silent screams|melee|melee|+2|-4|2|"each time an attack is made with this weapon, on a <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 4+, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be made against that attack."
3833|1|swirling soul energy|"6"""|assault d6|7|-2|1|each time an attack is made with this weapon, that attack automatically hits the target.
3834|1|piercing strike|melee|melee|+4|-4|d3+3|"each time an attack is made with this weapon profile, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be made against that attack."
3834|2|sweeping blow|melee|melee|user|-4|1|"each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
3841|1|twilight fang|melee|melee|+2|-3|2|each time the bearer fights, until that fight is resolved, add the current battle round number to the attacks characteristic of the bearer.
3845|1|the storied sword|melee|melee|+2|-3|2|each time an attack is made with this weapon, that attack automatically hits the target.
3847|1|crescendo|"12"""|pistol 6|4|-3|2|"<span class=""tooltip00883"" data-tooltip-content=""#tooltip_content00883""><span class=""tt kwbu"">shuriken</span></span>"
3848|1|cegorach’s rose|melee|melee|+2|-2|3|"each time an attack is made with this weapon, you can re-roll the <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a>. the bearer has the <span class=""tooltip00906"" data-tooltip-content=""#tooltip_content00906"" data-tooltip-anchor=""#tooltip_content00906""><span class=""kwb"">harlequin’s</span> <span class=""kwb"">kiss</span></span> keyword."
3851|1|the avenging blade|melee|melee|+2|-|-|"each time an attack is made with this weapon, if that attack successfully wounds the target, it inflicts 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> on the target and the attack sequence ends."
3853|1|shadowsting|melee|melee|+3|-2|2|each time the bearer fights, it makes 2 additional attacks with this weapon.
3856|1|the spider’s bite|melee|melee|+2|-4|2|"each time an attack is made with this weapon, on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6 that attack has a damage characteristic of 3."
3860|1|serpent’s tail|melee|melee|+2|-3|2|"the bearer has the <span class=""tooltip00906"" data-tooltip-content=""#tooltip_content00906"" data-tooltip-anchor=""#tooltip_content00906""><span class=""kwb"">harlequin’s</span> <span class=""kwb"">kiss</span></span> keyword. each time the bearer fights, if you used the <a href=""/wh40k9ed/factions/aeldari/#harlequins-stratagems"">kiss of death</a> stratagem when the bearer was selected to fight, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6 inflicts d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> on the target in addition to any normal damage, instead of 1."
3861|1|song of the bloody-handed|melee|melee|+7|-4|3|"if an enemy unit is destroyed by an attack made with this weapon, that unit’s <a href=""/wh40k9ed/the-rules/narrative-play/#out-of-action"">out of action</a> test is failed on a result of 1-3, instead of a 1."
3862|1|soulblast blade|melee|melee|+2|-3|3|"if an enemy unit is destroyed by an attack made with this weapon, roll one d6 before removing the last model in that unit from play. on a 4+, each enemy unit within 3"" of that last model suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a>."
3863|1|soulsever pistol|"12"""|pistol 3|5|-1|2|"<span class=""tooltip00883"" data-tooltip-content=""#tooltip_content00883""><span class=""tt kwbu"">shuriken</span></span>"
3865|1|mina’s wrath|melee|melee|+2|-3|2|"each time the bearer makes an attack with this weapon, on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6, the target suffers 2 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> and the attack sequence ends."
3868|1|the night’s blade|melee|melee|user|-3|2|"each time an attack is made with this weapon against a unit that is not a <span class=""kwb"">vehicle</span>, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 2+ is always successful."
3870|1|shadow’s touch|melee|melee|+3|-4|2|"in your <a href=""/wh40k9ed/the-rules/core-rules/#psychic-phase"">psychic phase</a>, if the bearer <a href=""/wh40k9ed/the-rules/core-rules/#manifesting-psychic-powers"">manifests</a> any psychic powers from the <b><a href=""/wh40k9ed/factions/space-marines/#obscuration-discipline"">obscuration discipline</a></b>, then until the start of your next psychic phase, each time an attack is made with this weapon, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be made against that attack."
3875|1|exile glaive|melee|melee|x3|-3|2|
3878|1|misery’s burden|melee|melee|user|-|-|"each time the bearer fights, it makes 1 additional attack with this weapon and no more than 1 attack can be made with this weapon. each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 2+ inflicts 2 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> on the target and the attack sequence ends."
3879|1|tyrant’s end|"18"""|pistol 1|3|-4|3|each time an attack is made with this weapon, if a hit is scored and the target’s strength is higher than the bearer’s, that attack automatically wounds the target.
3880|1|divine ossein|melee|melee|+2|-3|3|
3881|1|frag grenades|"6"""|grenade d6|3|0|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3882|1|questor cognis heavy stubber|"36"""|assault 4|4|0|1|
3883|1|questor ironhail heavy stubber|"36"""|heavy 4|4|-1|1|
3884|1|preceptor multi-laser|"36"""|heavy 4|6|0|1|
3885|1|hekhtur’s pistol|"15"""|pistol 1|5|-2|2|
3886|1|thunder of voltoris|"72"""|heavy d6+6|9|-2|3|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3893|1|daemonbreath meltagun|"12"""|assault 1|8|-4|d6|each time an attack made with this weapon targets a unit within half range, that attack has a damage characteristic of d6+2.
3894|1|diabolus heavy stubber|"36"""|heavy 4|5|0|1|
3895|1|avenger chaincannon|"36"""|assault 12|6|-2|1|
3896|1|havoc multi-launcher|"48"""|heavy d6|5|0|1|"<span class=""tooltip00881"" data-tooltip-content=""#tooltip_content00881""><span class=""tt kwbu"">indirect</span> <span class=""tt kwbu"">fire</span></span>. <a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. this weapon can target units that are not visible to the bearer."
3897|1|slaughterclaw|melee|melee|x2|-3|d3+3|
3898|1|strike|melee|melee|+4|-4|3|
3898|2|sweep|melee|melee|user|-3|1|"each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
3899|1|daemonbreath spear|"30"""|heavy 2|9|-4|d6|each time an attack made with this weapon targets a unit within half range, that attack has a damage characteristic of d6+2.
3900|1|strike|melee|melee|x2|-3|8|
3900|2|sweep|melee|melee|+2|-2|3|"each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
3901|1|daemonbreath thermal cannon|"30"""|heavy 2d3|9|-4|d6+2|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. each time an attack made with this weapon targets a unit within half range, that attack has a damage characteristic of d6+4."
3902|1|despoiler gatling cannon|"36"""|heavy 12|6|-2|2|
3903|1|heavy darkflamer|"12"""|heavy d6|5|-1|1|each time an attack is made with this weapon, that attack automatically hits the target.
3904|1|havoc missile pod|"72"""|heavy d6|5|-1|2|"<span class=""tooltip00881"" data-tooltip-content=""#tooltip_content00881""><span class=""tt kwbu"">indirect</span> <span class=""tt kwbu"">fire</span></span>. <a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. this weapon can target units that are not visible to the bearer."
3905|1|ruinspear rocket pod|"48"""|heavy 3|8|-2|d6|
3906|1|twin hellstorm autocannon|"48"""|heavy 4|7|-1|2|"each time an attack is made with this weapon against an <a href=""/wh40k9ed/the-rules/core-rules/#aircraft""><span class=""kwb"">aircraft</span></a> unit, add 1 to that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
3907|1|despoiler battle cannon|"72"""|heavy 2d6|8|-2|3|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3908|1|desecrator laser destructor|"72"""|heavy 2|14|-5|d3+6|
3909|1|volkite combustor|"30"""|heavy 6|10|-1|3|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6 inflicts 3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> on the target in addition to any normal damage."
3910|1|balemace|melee|melee|user|-2|2|each time the bearer fights, it makes d3 additional attacks with this weapon.
3911|1|electroscourge|melee|melee|user|-2|3|"each time an attack is made with this weapon, make 3 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
3912|1|brimstone volcano lance|"80"""|heavy d3|16|-5|d6+8|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3913|1|standard|"48"""|heavy 2d6|8|-4|2|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3913|2|supercharge|"48"""|heavy 2d6|9|-4|3|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. each time an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 1 is made for an attack with this weapon profile, the bearer suffers 2 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> after shooting with this weapon."
3914|1|gheiststrike missile|"48"""|heavy 1|10|-4|d6|"each time the bearer is selected to shoot, it can only make attacks with one gheiststrike missile, and it can only shoot each gheiststrike missile it is equipped with once per battle. each time an attack is made with this weapon, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be made against that attack."
3915|1|twin desecrator cannon|"36"""|heavy 2d3|7|-1|2|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
3916|1|twin daemonbreath meltagun|"12"""|assault 2|8|-4|d6|each time an attack made with this weapon targets a unit within half range, that attack has a damage characteristic of d6+2.
3917|1|darkflame cannon|"18"""|heavy 3d6|7|-2|2|each time an attack is made with this weapon, that attack automatically hits the target.
3918|1|warpshock harpoon|"18"""|heavy 1|16|-6|10|"each time an attack is made with this weapon against a <span class=""kwb"">monster</span> or <span class=""kwb"">vehicle</span> unit (excluding <a href=""/wh40k9ed/the-rules/core-rules/#aircraft""><span class=""kwb"">aircraft</span></a> units), add 1 to that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>. each time an attack made with this weapon is allocated to a model, that model’s unit suffers 3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> in addition to any normal damage."
3929|1|muruk’s wrath|"36"""|rapid fire 2|6|-4|1|
3931|1|gauntlet of the imperium (shooting)|"12"""|pistol 3|5|-2|1|
3931|2|gauntlet of the imperium (melee)|melee|melee|x2|-3|3|
3933|1|transfuser of excruciation|melee|melee|-|-|-|"each time the bearer fights, no more than one attack can be made with this weapon. each time an attack is made with this weapon, if a hit is scored, the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> and the attack sequence ends. each time a unit (excluding <span class=""kwb"">vehicle</span> units) suffers a mortal wound from this weapon, until the end of the battle, that unit is poisoned. while a unit is poisoned, subtract 1 from the ballistic skill, weapon skill and strength characteristics of models in that unit."
3935|1|stinger-engorger pistol|"12"""|pistol 5|2|0|1|"<span class=""tooltip00884"" data-tooltip-content=""#tooltip_content00884""><span class=""tt kwbu"">poisoned</span> <span class=""tt kwbu"">weapon</span></span> (2+). each time the bearer is selected to shoot, after resolving its attacks, if any models in an enemy unit (excluding <span class=""kwb"">vehicle</span> units) lost one or more wounds from those attacks, until the end of the turn, each time a friendly model makes an attack against that enemy unit, improve the armour penetration characteristic of that attack by 1."
